county,precinct,office,district,candidate,candidate_first,candidate_middle,candidate_last,candidate_suffix,party,votes
Shawnee,KIRO,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,182
Shawnee,LITTLE MUDDY CREEK,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,110
Shawnee,MEADOWLARK,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,195
Shawnee,MESSHOSS CREEK,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,94
Shawnee,MONTARA,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,189
Shawnee,NE MONMOUTH,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,209
Shawnee,NW MONMOUTH,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,225
Shawnee,NORTH MISSION,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,37
Shawnee,NORTH TECUMSEH,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,210
Shawnee,PAULINE,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,99
Shawnee,PAWNEE,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,198
Shawnee,PECK,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,152
Shawnee,PONCA,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,151
Shawnee,POTTAWATOMIE,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,222
Shawnee,ROCHESTER,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,177
Shawnee,S MONMOUTH,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,243
Shawnee,SAC,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,217
Shawnee,SHERMAN,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,168
Shawnee,SHERWOOD,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,161
Shawnee,SIOUX,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,180
Shawnee,SOUTH MISSION,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,112
Shawnee,SOUTH SHERWOOD,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,119
Shawnee,SOUTH TECUMSEH,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,196
Shawnee,STINSON CREEK,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,77
Shawnee,SUNFLOWER,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,216
Shawnee,TOPEKA WARD 01 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,156
Shawnee,TOPEKA WARD 01 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,187
Shawnee,TOPEKA WARD 01 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,125
Shawnee,TOPEKA WARD 01 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,181
Shawnee,TOPEKA WARD 01 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,229
Shawnee,TOPEKA WARD 01 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,231
Shawnee,TOPEKA WARD 02 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,175
Shawnee,TOPEKA WARD 02 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,155
Shawnee,TOPEKA WARD 02 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,176
Shawnee,TOPEKA WARD 02 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,178
Shawnee,TOPEKA WARD 02 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,157
Shawnee,TOPEKA WARD 02 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,180
Shawnee,TOPEKA WARD 02 PRECINCT 07,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,123
Shawnee,TOPEKA WARD 02 PRECINCT 08,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,164
Shawnee,TOPEKA WARD 02 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,202
Shawnee,TOPEKA WARD 02 PRECINCT 10,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,266
Shawnee,TOPEKA WARD 02 PRECINCT 11,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,129
Shawnee,TOPEKA WARD 03 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,187
Shawnee,TOPEKA WARD 03 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,177
Shawnee,TOPEKA WARD 03 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,147
Shawnee,TOPEKA WARD 03 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,170
Shawnee,TOPEKA WARD 03 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,152
Shawnee,TOPEKA WARD 03 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,137
Shawnee,TOPEKA WARD 03 PRECINCT 07,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,192
Shawnee,TOPEKA WARD 03 PRECINCT 08,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,184
Shawnee,TOPEKA WARD 03 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,205
Shawnee,TOPEKA WARD 03 PRECINCT 10,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,21
Shawnee,TOPEKA WARD 04 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,198
Shawnee,TOPEKA WARD 04 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,271
Shawnee,TOPEKA WARD 04 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,180
Shawnee,TOPEKA WARD 04 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,334
Shawnee,TOPEKA WARD 04 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,227
Shawnee,TOPEKA WARD 04 PRECINCT 07,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,172
Shawnee,TOPEKA WARD 04 PRECINCT 08,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,192
Shawnee,TOPEKA WARD 04 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,227
Shawnee,TOPEKA WARD 04 PRECINCT 10,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,280
Shawnee,TOPEKA WARD 04 PRECINCT 11,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,67
Shawnee,TOPEKA WARD 04 PRECINCT 14,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,23
Shawnee,TOPEKA WARD 04 PRECINCT 15,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,123
Shawnee,TOPEKA WARD 05 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,184
Shawnee,TOPEKA WARD 05 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,197
Shawnee,TOPEKA WARD 05 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,183
Shawnee,TOPEKA WARD 05 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,191
Shawnee,TOPEKA WARD 05 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,223
Shawnee,TOPEKA WARD 05 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,180
Shawnee,TOPEKA WARD 05 PRECINCT 07,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,204
Shawnee,TOPEKA WARD 05 PRECINCT 08,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,157
Shawnee,TOPEKA WARD 05 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,241
Shawnee,TOPEKA WARD 05 PRECINCT 10,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,249
Shawnee,TOPEKA WARD 05 PRECINCT 11,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,203
Shawnee,TOPEKA WARD 05 PRECINCT 14,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,104
Shawnee,TOPEKA WARD 05 PRECINCT 15,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,21
Shawnee,TOPEKA WARD 05 PRECINCT 91,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,60
Shawnee,TOPEKA WARD 06 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,219
Shawnee,TOPEKA WARD 06 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,201
Shawnee,TOPEKA WARD 06 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,152
Shawnee,TOPEKA WARD 06 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,191
Shawnee,TOPEKA WARD 06 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,210
Shawnee,TOPEKA WARD 06 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,154
Shawnee,TOPEKA WARD 06 PRECINCT 07,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,119
Shawnee,TOPEKA WARD 06 PRECINCT 08,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,274
Shawnee,TOPEKA WARD 06 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,350
Shawnee,TOPEKA WARD 07 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,229
Shawnee,TOPEKA WARD 07 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,196
Shawnee,TOPEKA WARD 07 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,199
Shawnee,TOPEKA WARD 07 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,200
Shawnee,TOPEKA WARD 07 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,146
Shawnee,TOPEKA WARD 07 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,131
Shawnee,TOPEKA WARD 07 PRECINCT 07,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,164
Shawnee,TOPEKA WARD 07 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,137
Shawnee,TOPEKA WARD 07 PRECINCT 10,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,157
Shawnee,TOPEKA WARD 07 PRECINCT 11,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,248
Shawnee,TOPEKA WARD 08 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,204
Shawnee,TOPEKA WARD 08 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,229
Shawnee,TOPEKA WARD 08 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,268
Shawnee,TOPEKA WARD 08 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,231
Shawnee,TOPEKA WARD 08 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,289
Shawnee,TOPEKA WARD 08 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,134
Shawnee,TOPEKA WARD 08 PRECINCT 07,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,213
Shawnee,TOPEKA WARD 08 PRECINCT 08,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,184
Shawnee,TOPEKA WARD 08 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,203
Shawnee,TOPEKA WARD 08 PRECINCT 10,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,145
Shawnee,TOPEKA WARD 08 PRECINCT 11,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,203
Shawnee,TOPEKA WARD 09 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,52
Shawnee,TOPEKA WARD 09 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,148
Shawnee,TOPEKA WARD 09 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,258
Shawnee,TOPEKA WARD 09 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,216
Shawnee,TOPEKA WARD 09 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,218
Shawnee,TOPEKA WARD 09 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,210
Shawnee,TOPEKA WARD 09 PRECINCT 08,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,305
Shawnee,TOPEKA WARD 09 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,138
Shawnee,TOPEKA WARD 09 PRECINCT 10,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,314
Shawnee,TOPEKA WARD 09 PRECINCT 11,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,162
Shawnee,TOPEKA WARD 09 PRECINCT 12,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,119
Shawnee,TOPEKA WARD 10 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,225
Shawnee,TOPEKA WARD 10 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,156
Shawnee,TOPEKA WARD 10 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,255
Shawnee,TOPEKA WARD 10 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,191
Shawnee,TOPEKA WARD 10 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,167
Shawnee,TOPEKA WARD 10 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,139
Shawnee,TOPEKA WARD 10 PRECINCT 07,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,169
Shawnee,TOPEKA WARD 10 PRECINCT 08,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,174
Shawnee,TOPEKA WARD 10 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,138
Shawnee,TOPEKA WARD 10 PRECINCT 10,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,209
Shawnee,TOPEKA WARD 10 PRECINCT 11,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,267
Shawnee,TOPEKA WARD 10 PRECINCT 14,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,192
Shawnee,TOPEKA WARD 11 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,140
Shawnee,TOPEKA WARD 11 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,182
Shawnee,TOPEKA WARD 11 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,150
Shawnee,TOPEKA WARD 11 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,254
Shawnee,TOPEKA WARD 11 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,203
Shawnee,TOPEKA WARD 11 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,197
Shawnee,TOPEKA WARD 11 PRECINCT 07,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,184
Shawnee,TOPEKA WARD 11 PRECINCT 08,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,164
Shawnee,TOPEKA WARD 11 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,188
Shawnee,TOPEKA WARD 11 PRECINCT 10,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,157
Shawnee,TOPEKA WARD 12 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,219
Shawnee,TOPEKA WARD 12 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,162
Shawnee,TOPEKA WARD 12 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,179
Shawnee,TOPEKA WARD 12 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,217
Shawnee,TOPEKA WARD 12 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,166
Shawnee,TOPEKA WARD 12 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,248
Shawnee,TOPEKA WARD 12 PRECINCT 07,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,242
Shawnee,TOPEKA WARD 12 PRECINCT 08,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,265
Shawnee,TOPEKA WARD 12 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,347
Shawnee,TOPEKA WARD 12 PRECINCT 11,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,271
Shawnee,TOPEKA WARD 12 PRECINCT 13,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,163
Shawnee,TOPEKA WARD 12 PRECINCT 14,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,161
Shawnee,TOPEKA WARD 12 PRECINCT 15,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,272
Shawnee,TOPEKA WARD 12 PRECINCT 16,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,328
Shawnee,TOPEKA WARD 12 PRECINCT 19,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,33
Shawnee,TOPEKA WARD 12 PRECINCT 20,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,232
Shawnee,TOPEKA WARD 12 PRECINCT 31,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,125
Shawnee,TOPEKA WARD 13 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,77
Shawnee,TOPEKA WARD 13 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,11
Shawnee,TOPEKA WARD 13 PRECINCT 06,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,18
Shawnee,TOPEKA WARD 13 PRECINCT 09,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,22
Shawnee,TOPEKA WARD 13 PRECINCT 12,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,217
Shawnee,TOPEKA WARD 13 PRECINCT 21,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,52
Shawnee,TOPEKA WARD 13 PRECINCT 22,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,28
Shawnee,TOPEKA WARD 13 PRECINCT 30,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,64
Shawnee,TOPEKA WARD 14 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,301
Shawnee,TOPEKA WARD 14 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,231
Shawnee,TOPEKA WARD 14 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,115
Shawnee,TOPEKA WARD 14 PRECINCT 04,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,204
Shawnee,TOPEKA WARD 14 PRECINCT 05,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,94
Shawnee,TOPEKA WARD 15 PRECINCT 01,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,276
Shawnee,TOPEKA WARD 15 PRECINCT 02,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,185
Shawnee,TOPEKA WARD 15 PRECINCT 03,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,13
Shawnee,VACQUERO,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,154
Shawnee,VERBENA,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,24
Shawnee,WAKARUSA,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,155
Shawnee,WASHBURN,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,147
Shawnee,WEST POTTER,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,21
Shawnee,WEST ROSSVILLE,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,96
Shawnee,WEST SILVER LAKE,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,161
Shawnee,WEST WICHITA,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,94
Shawnee,WHITFIELD,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,171
Shawnee,WILLARD,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,127
Shawnee,YORK,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,195
Shawnee,YORK OUTER,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,15
Shawnee,YUCCA,President,,"Obama, Barack  ",Barack,,Obama,,Democratic,38
Shawnee,ALDERSGATE,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,0
Shawnee,APACE,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,7
Shawnee,BUFFALO,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,9
Shawnee,CENTRAL MISSION,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,12
Shawnee,CENTRAL PAULINE,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,2
Shawnee,CHEYENNE,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,10
Shawnee,CITY OF AUBURN,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,6
Shawnee,CULLEN,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,20
Shawnee,DEER CREEK,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,2
Shawnee,DOVER,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,6
Shawnee,EAST PECK,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,5
Shawnee,EAST ROSSVILLE,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,13
Shawnee,EAST SILVER LAKE,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,9
Shawnee,EAST SOLDIER,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,14
Shawnee,EAST WICHITA,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,12
Shawnee,ELMONT,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,12
Shawnee,FORBES,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,0
Shawnee,FOX,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,9
Shawnee,GAILLARDIA,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,8
Shawnee,GROVE,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,6
Shawnee,INDIAN HILLS,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,10
Shawnee,INDIANOLA,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,6
Shawnee,IROQUIS,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,7
Shawnee,KAW,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,9
Shawnee,KILMER,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,2
Shawnee,KINGSTON,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,1
Shawnee,KIOWA,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,10
Shawnee,KIRO,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,9
Shawnee,LITTLE MUDDY CREEK,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,5
Shawnee,MEADOWLARK,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,12
Shawnee,MESSHOSS CREEK,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,7
Shawnee,MONTARA,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,7
Shawnee,NE MONMOUTH,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,9
Shawnee,NW MONMOUTH,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,11
Shawnee,NORTH MISSION,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,4
Shawnee,NORTH TECUMSEH,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,11
Shawnee,PAULINE,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,4
Shawnee,PAWNEE,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,12
Shawnee,PECK,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,14
Shawnee,PONCA,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,3
Shawnee,POTTAWATOMIE,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,9
Shawnee,ROCHESTER,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,6
Shawnee,S MONMOUTH,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,10
Shawnee,SAC,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,6
Shawnee,SHERMAN,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,11
Shawnee,SHERWOOD,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,5
Shawnee,SIOUX,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,2
Shawnee,SOUTH MISSION,President,,"Johnson, Gary  ",Gary,,Johnson,,Libertarian,6
