county,precinct,office,district,party,candidate,vote
Sumner,SEVENTY-SIX,Insurance Commissioner,,D,Dennis Anderson,12
Sumner,SOUTH HAVEN TWP,Insurance Commissioner,,D,Dennis Anderson,49
Sumner,SPRINGDALE,Insurance Commissioner,,D,Dennis Anderson,48
Sumner,Sumner,Insurance Commissioner,,D,Dennis Anderson,14
Sumner,VALVERDE,Insurance Commissioner,,D,Dennis Anderson,9
Sumner,WALTON,Insurance Commissioner,,D,Dennis Anderson,29
Sumner,WELLINGTON TWP    H80,Insurance Commissioner,,D,Dennis Anderson,15
Sumner,WELLINGTON TWP    H116,Insurance Commissioner,,D,Dennis Anderson,20
Sumner,AVON,Insurance Commissioner,,R,Ken Selzer,84
Sumner,BELLE PLAINE TWP   H79,Insurance Commissioner,,R,Ken Selzer,619
Sumner,BELLE PLAINE TWP   H82,Insurance Commissioner,,R,Ken Selzer,3
Sumner,BLUFF,Insurance Commissioner,,R,Ken Selzer,11
Sumner,CALDWELL TWP,Insurance Commissioner,,R,Ken Selzer,33
Sumner,CHIKASKIA,Insurance Commissioner,,R,Ken Selzer,22
Sumner,CONWAY,Insurance Commissioner,,R,Ken Selzer,251
Sumner,CREEK,Insurance Commissioner,,R,Ken Selzer,49
Sumner,DIXON,Insurance Commissioner,,R,Ken Selzer,155
Sumner,DOWNS,Insurance Commissioner,,R,Ken Selzer,32
Sumner,EDEN,Insurance Commissioner,,R,Ken Selzer,95
Sumner,FALLS,Insurance Commissioner,,R,Ken Selzer,31
Sumner,GORE   H79,Insurance Commissioner,,R,Ken Selzer,194
Sumner,GORE   H82,Insurance Commissioner,,R,Ken Selzer,54
Sumner,GREENE,Insurance Commissioner,,R,Ken Selzer,22
Sumner,GUELPH,Insurance Commissioner,,R,Ken Selzer,42
Sumner,HARMON,Insurance Commissioner,,R,Ken Selzer,77
Sumner,ILLINOIS,Insurance Commissioner,,R,Ken Selzer,61
Sumner,JACKSON,Insurance Commissioner,,R,Ken Selzer,41
Sumner,LONDON,Insurance Commissioner,,R,Ken Selzer,177
Sumner,MORRIS,Insurance Commissioner,,R,Ken Selzer,8
Sumner,OSBORNE,Insurance Commissioner,,R,Ken Selzer,64
Sumner,OXFORD TWP,Insurance Commissioner,,R,Ken Selzer,307
Sumner,PALESTINE,Insurance Commissioner,,R,Ken Selzer,53
Sumner,RYAN,Insurance Commissioner,,R,Ken Selzer,41
Sumner,SEVENTY-SIX,Insurance Commissioner,,R,Ken Selzer,81
Sumner,SOUTH HAVEN TWP,Insurance Commissioner,,R,Ken Selzer,133
Sumner,SPRINGDALE,Insurance Commissioner,,R,Ken Selzer,151
Sumner,Sumner,Insurance Commissioner,,R,Ken Selzer,29
Sumner,VALVERDE,Insurance Commissioner,,R,Ken Selzer,42
Sumner,WALTON,Insurance Commissioner,,R,Ken Selzer,84
Sumner,WELLINGTON TWP    H80,Insurance Commissioner,,R,Ken Selzer,33
Sumner,WELLINGTON TWP    H116,Insurance Commissioner,,R,Ken Selzer,61
Sumner,AVON,Governor,,L,Keen Umbehr,7
Sumner,BELLE PLAINE TWP   H79,Governor,,L,Keen Umbehr,63
Sumner,BELLE PLAINE TWP   H82,Governor,,L,Keen Umbehr,0
Sumner,BLUFF,Governor,,L,Keen Umbehr,0
Sumner,CALDWELL TWP,Governor,,L,Keen Umbehr,4
Sumner,CHIKASKIA,Governor,,L,Keen Umbehr,1
Sumner,CONWAY,Governor,,L,Keen Umbehr,18
Sumner,CREEK,Governor,,L,Keen Umbehr,1
Sumner,DIXON,Governor,,L,Keen Umbehr,7
Sumner,DOWNS,Governor,,L,Keen Umbehr,1
Sumner,EDEN,Governor,,L,Keen Umbehr,7
Sumner,FALLS,Governor,,L,Keen Umbehr,3
Sumner,GORE   H79,Governor,,L,Keen Umbehr,15
Sumner,GORE   H82,Governor,,L,Keen Umbehr,7
Sumner,GREENE,Governor,,L,Keen Umbehr,3
Sumner,GUELPH,Governor,,L,Keen Umbehr,4
Sumner,HARMON,Governor,,L,Keen Umbehr,6
Sumner,ILLINOIS,Governor,,L,Keen Umbehr,4
Sumner,JACKSON,Governor,,L,Keen Umbehr,5
Sumner,LONDON,Governor,,L,Keen Umbehr,12
Sumner,MORRIS,Governor,,L,Keen Umbehr,0
Sumner,OSBORNE,Governor,,L,Keen Umbehr,4
Sumner,OXFORD TWP,Governor,,L,Keen Umbehr,27
Sumner,PALESTINE,Governor,,L,Keen Umbehr,1
Sumner,RYAN,Governor,,L,Keen Umbehr,1
Sumner,SEVENTY-SIX,Governor,,L,Keen Umbehr,5
Sumner,SOUTH HAVEN TWP,Governor,,L,Keen Umbehr,17
Sumner,SPRINGDALE,Governor,,L,Keen Umbehr,9
Sumner,Sumner,Governor,,L,Keen Umbehr,0
Sumner,VALVERDE,Governor,,L,Keen Umbehr,2
Sumner,WALTON,Governor,,L,Keen Umbehr,3
Sumner,WELLINGTON TWP    H80,Governor,,L,Keen Umbehr,3
Sumner,WELLINGTON TWP    H116,Governor,,L,Keen Umbehr,5
Sumner,AVON,Governor,,D,Paul Davis,46
Sumner,BELLE PLAINE TWP   H79,Governor,,D,Paul Davis,393
Sumner,BELLE PLAINE TWP   H82,Governor,,D,Paul Davis,2
Sumner,BLUFF,Governor,,D,Paul Davis,8
Sumner,CALDWELL TWP,Governor,,D,Paul Davis,25
Sumner,CHIKASKIA,Governor,,D,Paul Davis,5
Sumner,CONWAY,Governor,,D,Paul Davis,138
Sumner,CREEK,Governor,,D,Paul Davis,13
Sumner,DIXON,Governor,,D,Paul Davis,57
Sumner,DOWNS,Governor,,D,Paul Davis,13
Sumner,EDEN,Governor,,D,Paul Davis,39
Sumner,FALLS,Governor,,D,Paul Davis,24
Sumner,GORE   H79,Governor,,D,Paul Davis,88
Sumner,GORE   H82,Governor,,D,Paul Davis,31
Sumner,GREENE,Governor,,D,Paul Davis,6
Sumner,GUELPH,Governor,,D,Paul Davis,17
Sumner,HARMON,Governor,,D,Paul Davis,29
Sumner,ILLINOIS,Governor,,D,Paul Davis,13
Sumner,JACKSON,Governor,,D,Paul Davis,26
Sumner,LONDON,Governor,,D,Paul Davis,72
Sumner,MORRIS,Governor,,D,Paul Davis,5
Sumner,OSBORNE,Governor,,D,Paul Davis,36
Sumner,OXFORD TWP,Governor,,D,Paul Davis,185
Sumner,PALESTINE,Governor,,D,Paul Davis,35
Sumner,RYAN,Governor,,D,Paul Davis,23
Sumner,SEVENTY-SIX,Governor,,D,Paul Davis,16
Sumner,SOUTH HAVEN TWP,Governor,,D,Paul Davis,67
Sumner,SPRINGDALE,Governor,,D,Paul Davis,73
Sumner,Sumner,Governor,,D,Paul Davis,18
Sumner,VALVERDE,Governor,,D,Paul Davis,11
Sumner,WALTON,Governor,,D,Paul Davis,47
Sumner,WELLINGTON TWP    H80,Governor,,D,Paul Davis,22
Sumner,WELLINGTON TWP    H116,Governor,,D,Paul Davis,29
Sumner,AVON,Governor,,R,Sam Brownback,69
Sumner,BELLE PLAINE TWP   H79,Governor,,R,Sam Brownback,480
Sumner,BELLE PLAINE TWP   H82,Governor,,R,Sam Brownback,3
Sumner,BLUFF,Governor,,R,Sam Brownback,12
Sumner,CALDWELL TWP,Governor,,R,Sam Brownback,23
Sumner,CHIKASKIA,Governor,,R,Sam Brownback,18
Sumner,CONWAY,Governor,,R,Sam Brownback,202
Sumner,CREEK,Governor,,R,Sam Brownback,49
Sumner,DIXON,Governor,,R,Sam Brownback,139
Sumner,DOWNS,Governor,,R,Sam Brownback,35
Sumner,EDEN,Governor,,R,Sam Brownback,80
Sumner,FALLS,Governor,,R,Sam Brownback,20
Sumner,GORE   H79,Governor,,R,Sam Brownback,163
Sumner,GORE   H82,Governor,,R,Sam Brownback,42
Sumner,GREENE,Governor,,R,Sam Brownback,18
Sumner,GUELPH,Governor,,R,Sam Brownback,34
Sumner,HARMON,Governor,,R,Sam Brownback,68
Sumner,ILLINOIS,Governor,,R,Sam Brownback,55
Sumner,JACKSON,Governor,,R,Sam Brownback,27
Sumner,LONDON,Governor,,R,Sam Brownback,169
Sumner,MORRIS,Governor,,R,Sam Brownback,4
Sumner,OSBORNE,Governor,,R,Sam Brownback,49
Sumner,OXFORD TWP,Governor,,R,Sam Brownback,247
Sumner,PALESTINE,Governor,,R,Sam Brownback,51
Sumner,RYAN,Governor,,R,Sam Brownback,31
Sumner,SEVENTY-SIX,Governor,,R,Sam Brownback,74
Sumner,SOUTH HAVEN TWP,Governor,,R,Sam Brownback,106
Sumner,SPRINGDALE,Governor,,R,Sam Brownback,126
Sumner,Sumner,Governor,,R,Sam Brownback,32
Sumner,VALVERDE,Governor,,R,Sam Brownback,44
Sumner,WALTON,Governor,,R,Sam Brownback,68
Sumner,WELLINGTON TWP    H80,Governor,,R,Sam Brownback,25
Sumner,WELLINGTON TWP    H116,Governor,,R,Sam Brownback,48
Sumner,AVON,Secretary of State,,D,Jean Schodorf,45
Sumner,BELLE PLAINE TWP   H79,Secretary of State,,D,Jean Schodorf,361
Sumner,BELLE PLAINE TWP   H82,Secretary of State,,D,Jean Schodorf,2
Sumner,BLUFF,Secretary of State,,D,Jean Schodorf,4
Sumner,CALDWELL TWP,Secretary of State,,D,Jean Schodorf,28
Sumner,CHIKASKIA,Secretary of State,,D,Jean Schodorf,5
Sumner,CONWAY,Secretary of State,,D,Jean Schodorf,114
Sumner,CREEK,Secretary of State,,D,Jean Schodorf,15
Sumner,DIXON,Secretary of State,,D,Jean Schodorf,53
Sumner,DOWNS,Secretary of State,,D,Jean Schodorf,11
Sumner,EDEN,Secretary of State,,D,Jean Schodorf,33
Sumner,FALLS,Secretary of State,,D,Jean Schodorf,17
Sumner,GORE   H79,Secretary of State,,D,Jean Schodorf,74
Sumner,GORE   H82,Secretary of State,,D,Jean Schodorf,30
Sumner,GREENE,Secretary of State,,D,Jean Schodorf,2
Sumner,GUELPH,Secretary of State,,D,Jean Schodorf,13
Sumner,HARMON,Secretary of State,,D,Jean Schodorf,29
Sumner,ILLINOIS,Secretary of State,,D,Jean Schodorf,13
Sumner,JACKSON,Secretary of State,,D,Jean Schodorf,21
Sumner,LONDON,Secretary of State,,D,Jean Schodorf,70
Sumner,MORRIS,Secretary of State,,D,Jean Schodorf,1
Sumner,OSBORNE,Secretary of State,,D,Jean Schodorf,32
Sumner,OXFORD TWP,Secretary of State,,D,Jean Schodorf,155
Sumner,PALESTINE,Secretary of State,,D,Jean Schodorf,33
Sumner,RYAN,Secretary of State,,D,Jean Schodorf,18
Sumner,SEVENTY-SIX,Secretary of State,,D,Jean Schodorf,20
Sumner,SOUTH HAVEN TWP,Secretary of State,,D,Jean Schodorf,53
Sumner,SPRINGDALE,Secretary of State,,D,Jean Schodorf,70
Sumner,Sumner,Secretary of State,,D,Jean Schodorf,19
Sumner,VALVERDE,Secretary of State,,D,Jean Schodorf,12
Sumner,WALTON,Secretary of State,,D,Jean Schodorf,33
Sumner,WELLINGTON TWP    H80,Secretary of State,,D,Jean Schodorf,14
Sumner,WELLINGTON TWP    H116,Secretary of State,,D,Jean Schodorf,19
Sumner,AVON,Secretary of State,,R,Kris Kobach,74
Sumner,BELLE PLAINE TWP   H79,Secretary of State,,R,Kris Kobach,577
Sumner,BELLE PLAINE TWP   H82,Secretary of State,,R,Kris Kobach,3
Sumner,BLUFF,Secretary of State,,R,Kris Kobach,15
Sumner,CALDWELL TWP,Secretary of State,,R,Kris Kobach,23
Sumner,CHIKASKIA,Secretary of State,,R,Kris Kobach,19
Sumner,CONWAY,Secretary of State,,R,Kris Kobach,241
Sumner,CREEK,Secretary of State,,R,Kris Kobach,48
Sumner,DIXON,Secretary of State,,R,Kris Kobach,149
Sumner,DOWNS,Secretary of State,,R,Kris Kobach,37
Sumner,EDEN,Secretary of State,,R,Kris Kobach,90
Sumner,FALLS,Secretary of State,,R,Kris Kobach,29
Sumner,GORE   H79,Secretary of State,,R,Kris Kobach,189
Sumner,GORE   H82,Secretary of State,,R,Kris Kobach,49
Sumner,GREENE,Secretary of State,,R,Kris Kobach,25
Sumner,GUELPH,Secretary of State,,R,Kris Kobach,41
Sumner,HARMON,Secretary of State,,R,Kris Kobach,74
Sumner,ILLINOIS,Secretary of State,,R,Kris Kobach,59
Sumner,JACKSON,Secretary of State,,R,Kris Kobach,37
Sumner,LONDON,Secretary of State,,R,Kris Kobach,181
Sumner,MORRIS,Secretary of State,,R,Kris Kobach,8
Sumner,OSBORNE,Secretary of State,,R,Kris Kobach,56
Sumner,OXFORD TWP,Secretary of State,,R,Kris Kobach,299
Sumner,PALESTINE,Secretary of State,,R,Kris Kobach,53
Sumner,RYAN,Secretary of State,,R,Kris Kobach,39
Sumner,SEVENTY-SIX,Secretary of State,,R,Kris Kobach,73
Sumner,SOUTH HAVEN TWP,Secretary of State,,R,Kris Kobach,136
Sumner,SPRINGDALE,Secretary of State,,R,Kris Kobach,137
Sumner,Sumner,Secretary of State,,R,Kris Kobach,30
Sumner,VALVERDE,Secretary of State,,R,Kris Kobach,43
Sumner,WALTON,Secretary of State,,R,Kris Kobach,84
Sumner,WELLINGTON TWP    H80,Secretary of State,,R,Kris Kobach,36
Sumner,WELLINGTON TWP    H116,Secretary of State,,R,Kris Kobach,62
Sumner,BELLE PLAINE TWP   H79,State House,79,D,Ed Trimmer [D],364
Sumner,BELLE PLAINE TWP   H82,State House,82,D,Danette Harris [D],2
Sumner,GORE   H79,State House,79,D,Ed Trimmer [D],82
Sumner,GORE   H82,State House,82,D,Danette Harris [D],40
Sumner,HARMON,State House,79,D,Ed Trimmer [D],37
Sumner,OXFORD TWP,State House,79,D,Ed Trimmer [D],193
Sumner,PALESTINE,State House,79,D,Ed Trimmer [D],35
Sumner,AVON,State House,80,R,Kasha Kelley [R],103
Sumner,BELLE PLAINE TWP   H79,State House,79,R,Larry W. Alley [R],568
Sumner,BELLE PLAINE TWP   H82,State House,82,R,Pete DeGraaf [R],3
Sumner,BLUFF,State House,80,R,Kasha Kelley [R],17
Sumner,CALDWELL TWP,State House,80,R,Kasha Kelley [R],43
Sumner,CHIKASKIA,State House,80,R,Kasha Kelley [R],23
Sumner,CONWAY,State House,116,R,Kyle  D. Hoffman [R],308
Sumner,CREEK,State House,116,R,Kyle  D. Hoffman [R],54
Sumner,DIXON,State House,116,R,Kyle  D. Hoffman [R],182
Sumner,DOWNS,State House,80,R,Kasha Kelley [R],38
Sumner,DOWNS,State House,116,R,Kyle  D. Hoffman [R],104
Sumner,FALLS,State House,80,R,Kasha Kelley [R],35
Sumner,GORE   H79,State House,79,R,Larry W. Alley [R],176
Sumner,GORE   H82,State House,82,R,Pete DeGraaf [R],39
Sumner,GREENE,State House,80,R,Kasha Kelley [R],23
Sumner,GUELPH,State House,80,R,Kasha Kelley [R],45
Sumner,HARMON,State House,79,R,Larry W. Alley [R],65
Sumner,ILLINOIS,State House,116,R,Kyle  D. Hoffman [R],67
Sumner,JACKSON,State House,80,R,Kasha Kelley [R],51
Sumner,LONDON,State House,116,R,Kyle  D. Hoffman [R],216
Sumner,MORRIS,State House,80,R,Kasha Kelley [R],8
Sumner,OSBORNE,State House,116,R,Kyle  D. Hoffman [R],76
Sumner,OXFORD TWP,State House,79,R,Larry W. Alley [R],263
Sumner,PALESTINE,State House,79,R,Larry W. Alley [R],52
Sumner,RYAN,State House,116,R,Kyle  D. Hoffman [R],48
Sumner,SEVENTY-SIX,State House,116,R,Kyle  D. Hoffman [R],86
Sumner,SOUTH HAVEN TWP,State House,80,R,Kasha Kelley [R],160
Sumner,SPRINGDALE,State House,116,R,Kyle  D. Hoffman [R],182
Sumner,Sumner,State House,116,R,Kyle  D. Hoffman [R],43
Sumner,VALVERDE,State House,80,R,Kasha Kelley [R],48
Sumner,WALTON,State House,80,R,Kasha Kelley [R],102
Sumner,WELLINGTON TWP    H116,State House,116,R,Kyle  D. Hoffman [R],71
Sumner,WELLINGTON TWP    H80,State House,80,R,Kasha Kelley [R],43
Sumner,AVON,State Treasurer,,D,Carmen Alldritt,28
Sumner,BELLE PLAINE TWP   H79,State Treasurer,,D,Carmen Alldritt,244
Sumner,BELLE PLAINE TWP   H82,State Treasurer,,D,Carmen Alldritt,2
Sumner,BLUFF,State Treasurer,,D,Carmen Alldritt,3
Sumner,CALDWELL TWP,State Treasurer,,D,Carmen Alldritt,12
Sumner,CHIKASKIA,State Treasurer,,D,Carmen Alldritt,1
Sumner,CONWAY,State Treasurer,,D,Carmen Alldritt,62
Sumner,CREEK,State Treasurer,,D,Carmen Alldritt,6
Sumner,DIXON,State Treasurer,,D,Carmen Alldritt,46
Sumner,DOWNS,State Treasurer,,D,Carmen Alldritt,10
Sumner,EDEN,State Treasurer,,D,Carmen Alldritt,30
Sumner,FALLS,State Treasurer,,D,Carmen Alldritt,9
Sumner,GORE   H79,State Treasurer,,D,Carmen Alldritt,51
Sumner,GORE   H82,State Treasurer,,D,Carmen Alldritt,20
Sumner,GREENE,State Treasurer,,D,Carmen Alldritt,1
Sumner,GUELPH,State Treasurer,,D,Carmen Alldritt,10
Sumner,HARMON,State Treasurer,,D,Carmen Alldritt,18
Sumner,ILLINOIS,State Treasurer,,D,Carmen Alldritt,11
Sumner,JACKSON,State Treasurer,,D,Carmen Alldritt,9
Sumner,LONDON,State Treasurer,,D,Carmen Alldritt,38
Sumner,MORRIS,State Treasurer,,D,Carmen Alldritt,1
Sumner,OSBORNE,State Treasurer,,D,Carmen Alldritt,20
Sumner,OXFORD TWP,State Treasurer,,D,Carmen Alldritt,97
Sumner,PALESTINE,State Treasurer,,D,Carmen Alldritt,20
Sumner,RYAN,State Treasurer,,D,Carmen Alldritt,14
Sumner,SEVENTY-SIX,State Treasurer,,D,Carmen Alldritt,9
Sumner,SOUTH HAVEN TWP,State Treasurer,,D,Carmen Alldritt,37
Sumner,SPRINGDALE,State Treasurer,,D,Carmen Alldritt,33
Sumner,Sumner,State Treasurer,,D,Carmen Alldritt,11
Sumner,VALVERDE,State Treasurer,,D,Carmen Alldritt,7
Sumner,WALTON,State Treasurer,,D,Carmen Alldritt,20
Sumner,WELLINGTON TWP    H80,State Treasurer,,D,Carmen Alldritt,11
Sumner,WELLINGTON TWP    H116,State Treasurer,,D,Carmen Alldritt,24
Sumner,AVON,State Treasurer,,R,Ron Estes,90
Sumner,BELLE PLAINE TWP   H79,State Treasurer,,R,Ron Estes,685
Sumner,BELLE PLAINE TWP   H82,State Treasurer,,R,Ron Estes,3
Sumner,BLUFF,State Treasurer,,R,Ron Estes,16
Sumner,CALDWELL TWP,State Treasurer,,R,Ron Estes,38
Sumner,CHIKASKIA,State Treasurer,,R,Ron Estes,23
Sumner,CONWAY,State Treasurer,,R,Ron Estes,290
Sumner,CREEK,State Treasurer,,R,Ron Estes,56
Sumner,DIXON,State Treasurer,,R,Ron Estes,155
Sumner,DOWNS,State Treasurer,,R,Ron Estes,38
Sumner,EDEN,State Treasurer,,R,Ron Estes,95
Sumner,FALLS,State Treasurer,,R,Ron Estes,37
Sumner,GORE   H79,State Treasurer,,R,Ron Estes,212
Sumner,GORE   H82,State Treasurer,,R,Ron Estes,59
Sumner,GREENE,State Treasurer,,R,Ron Estes,26
Sumner,GUELPH,State Treasurer,,R,Ron Estes,44
Sumner,HARMON,State Treasurer,,R,Ron Estes,85
Sumner,ILLINOIS,State Treasurer,,R,Ron Estes,61
Sumner,JACKSON,State Treasurer,,R,Ron Estes,49
Sumner,LONDON,State Treasurer,,R,Ron Estes,208
Sumner,MORRIS,State Treasurer,,R,Ron Estes,7
Sumner,OSBORNE,State Treasurer,,R,Ron Estes,68
Sumner,OXFORD TWP,State Treasurer,,R,Ron Estes,353
Sumner,PALESTINE,State Treasurer,,R,Ron Estes,65
Sumner,RYAN,State Treasurer,,R,Ron Estes,43
Sumner,SEVENTY-SIX,State Treasurer,,R,Ron Estes,85
Sumner,SOUTH HAVEN TWP,State Treasurer,,R,Ron Estes,150
Sumner,SPRINGDALE,State Treasurer,,R,Ron Estes,171
Sumner,Sumner,State Treasurer,,R,Ron Estes,37
Sumner,VALVERDE,State Treasurer,,R,Ron Estes,45
Sumner,WALTON,State Treasurer,,R,Ron Estes,95
Sumner,WELLINGTON TWP    H80,State Treasurer,,R,Ron Estes,39
Sumner,WELLINGTON TWP    H116,State Treasurer,,R,Ron Estes,57
Sumner,AVON,U.S. House,4,R,Mike Pompeo,85
Sumner,BELLE PLAINE TWP   H79,U.S. House,4,R,Mike Pompeo,644
Sumner,BELLE PLAINE TWP   H82,U.S. House,4,R,Mike Pompeo,3
Sumner,BLUFF,U.S. House,4,R,Mike Pompeo,18
Sumner,CALDWELL TWP,U.S. House,4,R,Mike Pompeo,35
Sumner,CHIKASKIA,U.S. House,4,R,Mike Pompeo,22
Sumner,CONWAY,U.S. House,4,R,Mike Pompeo,267
Sumner,CREEK,U.S. House,4,R,Mike Pompeo,56
Sumner,DIXON,U.S. House,4,R,Mike Pompeo,158
Sumner,DOWNS,U.S. House,4,R,Mike Pompeo,36
Sumner,EDEN,U.S. House,4,R,Mike Pompeo,100
Sumner,FALLS,U.S. House,4,R,Mike Pompeo,36
Sumner,GORE   H79,U.S. House,4,R,Mike Pompeo,202
Sumner,GORE   H82,U.S. House,4,R,Mike Pompeo,58
Sumner,GREENE,U.S. House,4,R,Mike Pompeo,23
Sumner,GUELPH,U.S. House,4,R,Mike Pompeo,42
Sumner,HARMON,U.S. House,4,R,Mike Pompeo,85
Sumner,ILLINOIS,U.S. House,4,R,Mike Pompeo,58
Sumner,JACKSON,U.S. House,4,R,Mike Pompeo,43
Sumner,LONDON,U.S. House,4,R,Mike Pompeo,194
Sumner,MORRIS,U.S. House,4,R,Mike Pompeo,9
Sumner,OSBORNE,U.S. House,4,R,Mike Pompeo,68
Sumner,OXFORD TWP,U.S. House,4,R,Mike Pompeo,312
Sumner,PALESTINE,U.S. House,4,R,Mike Pompeo,58
