county,precinct,office,district,party,candidate,vote
Kingman,Kingman Ward 3,U.S. Senate,,I,Greg Orman,56
Kingman,Kingman Ward 4,U.S. Senate,,I,Greg Orman,66
Kingman,Prov,U.S. Senate,,I,Greg Orman,7
Kingman,Allen Township,U.S. Senate,,L,Randall Batson,0
Kingman,Belmont Township,U.S. Senate,,L,Randall Batson,1
Kingman,Bennett Township,U.S. Senate,,L,Randall Batson,11
Kingman,Canton Township,U.S. Senate,,L,Randall Batson,0
Kingman,Chikaskia Township,U.S. Senate,,L,Randall Batson,3
Kingman,Dale Township,U.S. Senate,,L,Randall Batson,2
Kingman,Dresden Township,U.S. Senate,,L,Randall Batson,9
Kingman,Eagle Township,U.S. Senate,,L,Randall Batson,0
Kingman,Eureka Township,U.S. Senate,,L,Randall Batson,0
Kingman,Evan Township,U.S. Senate,,L,Randall Batson,12
Kingman,Galesburg Township,U.S. Senate,,L,Randall Batson,4
Kingman,Hoosier Township,U.S. Senate,,L,Randall Batson,2
Kingman,Kingman Township,U.S. Senate,,L,Randall Batson,1
Kingman,Liberty Township,U.S. Senate,,L,Randall Batson,3
Kingman,Ninnescah Township,U.S. Senate,,L,Randall Batson,7
Kingman,Peters Township,U.S. Senate,,L,Randall Batson,3
Kingman,Richland Township,U.S. Senate,,L,Randall Batson,1
Kingman,Rochester Township,U.S. Senate,,L,Randall Batson,3
Kingman,Rural Township,U.S. Senate,,L,Randall Batson,7
Kingman,Union Township,U.S. Senate,,L,Randall Batson,1
Kingman,Valley Township,U.S. Senate,,L,Randall Batson,0
Kingman,Vinita Township,U.S. Senate,,L,Randall Batson,4
Kingman,White Township,U.S. Senate,,L,Randall Batson,2
Kingman,Kingman Ward 1,U.S. Senate,,L,Randall Batson,18
Kingman,Kingman Ward 2,U.S. Senate,,L,Randall Batson,20
Kingman,Kingman Ward 3,U.S. Senate,,L,Randall Batson,8
Kingman,Kingman Ward 4,U.S. Senate,,L,Randall Batson,7
Kingman,Prov,U.S. Senate,,L,Randall Batson,0
Kingman,Allen Township,U.S. House,4,R,Mike Pompeo,32
Kingman,Belmont Township,U.S. House,4,R,Mike Pompeo,17
Kingman,Bennett Township,U.S. House,4,R,Mike Pompeo,149
Kingman,Canton Township,U.S. House,4,R,Mike Pompeo,37
Kingman,Chikaskia Township,U.S. House,4,R,Mike Pompeo,31
Kingman,Dale Township,U.S. House,4,R,Mike Pompeo,48
Kingman,Dresden Township,U.S. House,4,R,Mike Pompeo,112
Kingman,Eagle Township,U.S. House,4,R,Mike Pompeo,39
Kingman,Eureka Township,U.S. House,4,R,Mike Pompeo,37
Kingman,Evan Township,U.S. House,4,R,Mike Pompeo,187
Kingman,Galesburg Township,U.S. House,4,R,Mike Pompeo,71
Kingman,Hoosier Township,U.S. House,4,R,Mike Pompeo,46
Kingman,Kingman Township,U.S. House,4,R,Mike Pompeo,45
Kingman,Liberty Township,U.S. House,4,R,Mike Pompeo,45
Kingman,Ninnescah Township,U.S. House,4,R,Mike Pompeo,118
Kingman,Peters Township,U.S. House,4,R,Mike Pompeo,35
Kingman,Richland Township,U.S. House,4,R,Mike Pompeo,27
Kingman,Rochester Township,U.S. House,4,R,Mike Pompeo,46
Kingman,Rural Township,U.S. House,4,R,Mike Pompeo,81
Kingman,Union Township,U.S. House,4,R,Mike Pompeo,27
Kingman,Valley Township,U.S. House,4,R,Mike Pompeo,33
Kingman,Vinita Township,U.S. House,4,R,Mike Pompeo,78
Kingman,White Township,U.S. House,4,R,Mike Pompeo,104
Kingman,Kingman Ward 1,U.S. House,4,R,Mike Pompeo,195
Kingman,Kingman Ward 2,U.S. House,4,R,Mike Pompeo,294
Kingman,Kingman Ward 3,U.S. House,4,R,Mike Pompeo,101
Kingman,Kingman Ward 4,U.S. House,4,R,Mike Pompeo,133
Kingman,Prov,U.S. House,4,R,Mike Pompeo,20
Kingman,Allen Township,U.S. House,4,D,Perry Schuckman,6
Kingman,Belmont Township,U.S. House,4,D,Perry Schuckman,6
Kingman,Bennett Township,U.S. House,4,D,Perry Schuckman,45
Kingman,Canton Township,U.S. House,4,D,Perry Schuckman,0
Kingman,Chikaskia Township,U.S. House,4,D,Perry Schuckman,12
Kingman,Dale Township,U.S. House,4,D,Perry Schuckman,17
Kingman,Dresden Township,U.S. House,4,D,Perry Schuckman,36
Kingman,Eagle Township,U.S. House,4,D,Perry Schuckman,9
Kingman,Eureka Township,U.S. House,4,D,Perry Schuckman,6
Kingman,Evan Township,U.S. House,4,D,Perry Schuckman,25
Kingman,Galesburg Township,U.S. House,4,D,Perry Schuckman,19
Kingman,Hoosier Township,U.S. House,4,D,Perry Schuckman,8
Kingman,Kingman Township,U.S. House,4,D,Perry Schuckman,7
Kingman,Liberty Township,U.S. House,4,D,Perry Schuckman,9
Kingman,Ninnescah Township,U.S. House,4,D,Perry Schuckman,13
Kingman,Peters Township,U.S. House,4,D,Perry Schuckman,7
Kingman,Richland Township,U.S. House,4,D,Perry Schuckman,6
Kingman,Rochester Township,U.S. House,4,D,Perry Schuckman,24
Kingman,Rural Township,U.S. House,4,D,Perry Schuckman,32
Kingman,Union Township,U.S. House,4,D,Perry Schuckman,5
Kingman,Valley Township,U.S. House,4,D,Perry Schuckman,8
Kingman,Vinita Township,U.S. House,4,D,Perry Schuckman,31
Kingman,White Township,U.S. House,4,D,Perry Schuckman,28
Kingman,Kingman Ward 1,U.S. House,4,D,Perry Schuckman,70
Kingman,Kingman Ward 2,U.S. House,4,D,Perry Schuckman,103
Kingman,Kingman Ward 3,U.S. House,4,D,Perry Schuckman,43
Kingman,Kingman Ward 4,U.S. House,4,D,Perry Schuckman,52
Kingman,Prov,U.S. House,4,D,Perry Schuckman,4
Kingman,Allen Township,Governor,,R,Sam Brownback,28
Kingman,Belmont Township,Governor,,R,Sam Brownback,16
Kingman,Bennett Township,Governor,,R,Sam Brownback,112
Kingman,Canton Township,Governor,,R,Sam Brownback,29
Kingman,Chikaskia Township,Governor,,R,Sam Brownback,25
Kingman,Dale Township,Governor,,R,Sam Brownback,34
Kingman,Dresden Township,Governor,,R,Sam Brownback,84
Kingman,Eagle Township,Governor,,R,Sam Brownback,34
Kingman,Eureka Township,Governor,,R,Sam Brownback,30
Kingman,Evan Township,Governor,,R,Sam Brownback,159
Kingman,Galesburg Township,Governor,,R,Sam Brownback,67
Kingman,Hoosier Township,Governor,,R,Sam Brownback,38
Kingman,Kingman Township,Governor,,R,Sam Brownback,44
Kingman,Liberty Township,Governor,,R,Sam Brownback,31
Kingman,Ninnescah Township,Governor,,R,Sam Brownback,97
Kingman,Peters Township,Governor,,R,Sam Brownback,31
Kingman,Richland Township,Governor,,R,Sam Brownback,21
Kingman,Rochester Township,Governor,,R,Sam Brownback,41
Kingman,Rural Township,Governor,,R,Sam Brownback,70
Kingman,Union Township,Governor,,R,Sam Brownback,27
Kingman,Valley Township,Governor,,R,Sam Brownback,26
Kingman,Vinita Township,Governor,,R,Sam Brownback,70
Kingman,White Township,Governor,,R,Sam Brownback,78
Kingman,Kingman Ward 1,Governor,,R,Sam Brownback,141
Kingman,Kingman Ward 2,Governor,,R,Sam Brownback,203
Kingman,Kingman Ward 3,Governor,,R,Sam Brownback,71
Kingman,Kingman Ward 4,Governor,,R,Sam Brownback,103
Kingman,Prov,Governor,,R,Sam Brownback,14
Kingman,Allen Township,Governor,,D,Paul Davis,6
Kingman,Belmont Township,Governor,,D,Paul Davis,8
Kingman,Bennett Township,Governor,,D,Paul Davis,71
Kingman,Canton Township,Governor,,D,Paul Davis,7
Kingman,Chikaskia Township,Governor,,D,Paul Davis,16
Kingman,Dale Township,Governor,,D,Paul Davis,29
Kingman,Dresden Township,Governor,,D,Paul Davis,55
Kingman,Eagle Township,Governor,,D,Paul Davis,14
Kingman,Eureka Township,Governor,,D,Paul Davis,13
Kingman,Evan Township,Governor,,D,Paul Davis,48
Kingman,Galesburg Township,Governor,,D,Paul Davis,24
Kingman,Hoosier Township,Governor,,D,Paul Davis,15
Kingman,Kingman Township,Governor,,D,Paul Davis,8
Kingman,Liberty Township,Governor,,D,Paul Davis,21
Kingman,Ninnescah Township,Governor,,D,Paul Davis,28
Kingman,Peters Township,Governor,,D,Paul Davis,11
Kingman,Richland Township,Governor,,D,Paul Davis,9
Kingman,Rochester Township,Governor,,D,Paul Davis,25
Kingman,Rural Township,Governor,,D,Paul Davis,40
Kingman,Union Township,Governor,,D,Paul Davis,8
Kingman,Valley Township,Governor,,D,Paul Davis,11
Kingman,Vinita Township,Governor,,D,Paul Davis,36
Kingman,White Township,Governor,,D,Paul Davis,49
Kingman,Kingman Ward 1,Governor,,D,Paul Davis,116
Kingman,Kingman Ward 2,Governor,,D,Paul Davis,179
Kingman,Kingman Ward 3,Governor,,D,Paul Davis,68
Kingman,Kingman Ward 4,Governor,,D,Paul Davis,79
Kingman,Prov,Governor,,D,Paul Davis,8
Kingman,Allen Township,Governor,,L,Keen Umbehr,4
Kingman,Belmont Township,Governor,,L,Keen Umbehr,0
Kingman,Bennett Township,Governor,,L,Keen Umbehr,14
Kingman,Canton Township,Governor,,L,Keen Umbehr,1
Kingman,Chikaskia Township,Governor,,L,Keen Umbehr,2
Kingman,Dale Township,Governor,,L,Keen Umbehr,3
Kingman,Dresden Township,Governor,,L,Keen Umbehr,9
Kingman,Eagle Township,Governor,,L,Keen Umbehr,2
Kingman,Eureka Township,Governor,,L,Keen Umbehr,1
Kingman,Evan Township,Governor,,L,Keen Umbehr,8
Kingman,Galesburg Township,Governor,,L,Keen Umbehr,3
Kingman,Hoosier Township,Governor,,L,Keen Umbehr,3
Kingman,Kingman Township,Governor,,L,Keen Umbehr,0
Kingman,Liberty Township,Governor,,L,Keen Umbehr,2
Kingman,Ninnescah Township,Governor,,L,Keen Umbehr,4
Kingman,Peters Township,Governor,,L,Keen Umbehr,2
Kingman,Richland Township,Governor,,L,Keen Umbehr,2
Kingman,Rochester Township,Governor,,L,Keen Umbehr,4
Kingman,Rural Township,Governor,,L,Keen Umbehr,8
Kingman,Union Township,Governor,,L,Keen Umbehr,0
Kingman,Valley Township,Governor,,L,Keen Umbehr,4
Kingman,Vinita Township,Governor,,L,Keen Umbehr,5
Kingman,White Township,Governor,,L,Keen Umbehr,6
Kingman,Kingman Ward 1,Governor,,L,Keen Umbehr,14
Kingman,Kingman Ward 2,Governor,,L,Keen Umbehr,25
Kingman,Kingman Ward 3,Governor,,L,Keen Umbehr,10
Kingman,Kingman Ward 4,Governor,,L,Keen Umbehr,6
Kingman,Prov,Governor,,L,Keen Umbehr,2
Kingman,Allen Township,Secretary of State,,R,Kris Kobach,31
Kingman,Belmont Township,Secretary of State,,R,Kris Kobach,15
Kingman,Bennett Township,Secretary of State,,R,Kris Kobach,129
Kingman,Canton Township,Secretary of State,,R,Kris Kobach,32
Kingman,Chikaskia Township,Secretary of State,,R,Kris Kobach,28
Kingman,Dale Township,Secretary of State,,R,Kris Kobach,42
Kingman,Dresden Township,Secretary of State,,R,Kris Kobach,102
Kingman,Eagle Township,Secretary of State,,R,Kris Kobach,35
Kingman,Eureka Township,Secretary of State,,R,Kris Kobach,34
Kingman,Evan Township,Secretary of State,,R,Kris Kobach,175
Kingman,Galesburg Township,Secretary of State,,R,Kris Kobach,70
Kingman,Hoosier Township,Secretary of State,,R,Kris Kobach,39
Kingman,Kingman Township,Secretary of State,,R,Kris Kobach,40
Kingman,Liberty Township,Secretary of State,,R,Kris Kobach,36
Kingman,Ninnescah Township,Secretary of State,,R,Kris Kobach,108
Kingman,Peters Township,Secretary of State,,R,Kris Kobach,27
Kingman,Richland Township,Secretary of State,,R,Kris Kobach,23
Kingman,Rochester Township,Secretary of State,,R,Kris Kobach,46
Kingman,Rural Township,Secretary of State,,R,Kris Kobach,67
Kingman,Union Township,Secretary of State,,R,Kris Kobach,25
Kingman,Valley Township,Secretary of State,,R,Kris Kobach,27
Kingman,Vinita Township,Secretary of State,,R,Kris Kobach,71
Kingman,White Township,Secretary of State,,R,Kris Kobach,90
Kingman,Kingman Ward 1,Secretary of State,,R,Kris Kobach,165
Kingman,Kingman Ward 2,Secretary of State,,R,Kris Kobach,253
Kingman,Kingman Ward 3,Secretary of State,,R,Kris Kobach,95
Kingman,Kingman Ward 4,Secretary of State,,R,Kris Kobach,119
Kingman,Prov,Secretary of State,,R,Kris Kobach,17
Kingman,Allen Township,Secretary of State,,D,Jean Schodorf,7
Kingman,Belmont Township,Secretary of State,,D,Jean Schodorf,9
Kingman,Bennett Township,Secretary of State,,D,Jean Schodorf,68
Kingman,Canton Township,Secretary of State,,D,Jean Schodorf,5
Kingman,Chikaskia Township,Secretary of State,,D,Jean Schodorf,15
Kingman,Dale Township,Secretary of State,,D,Jean Schodorf,24
Kingman,Dresden Township,Secretary of State,,D,Jean Schodorf,43
Kingman,Eagle Township,Secretary of State,,D,Jean Schodorf,13
Kingman,Eureka Township,Secretary of State,,D,Jean Schodorf,9
Kingman,Evan Township,Secretary of State,,D,Jean Schodorf,38
Kingman,Galesburg Township,Secretary of State,,D,Jean Schodorf,21
Kingman,Hoosier Township,Secretary of State,,D,Jean Schodorf,17
Kingman,Kingman Township,Secretary of State,,D,Jean Schodorf,11
Kingman,Liberty Township,Secretary of State,,D,Jean Schodorf,19
Kingman,Ninnescah Township,Secretary of State,,D,Jean Schodorf,23
Kingman,Peters Township,Secretary of State,,D,Jean Schodorf,16
Kingman,Richland Township,Secretary of State,,D,Jean Schodorf,8
Kingman,Rochester Township,Secretary of State,,D,Jean Schodorf,25
Kingman,Rural Township,Secretary of State,,D,Jean Schodorf,49
Kingman,Union Township,Secretary of State,,D,Jean Schodorf,10
Kingman,Valley Township,Secretary of State,,D,Jean Schodorf,12
Kingman,Vinita Township,Secretary of State,,D,Jean Schodorf,35
Kingman,White Township,Secretary of State,,D,Jean Schodorf,44
Kingman,Kingman Ward 1,Secretary of State,,D,Jean Schodorf,100
Kingman,Kingman Ward 2,Secretary of State,,D,Jean Schodorf,147
Kingman,Kingman Ward 3,Secretary of State,,D,Jean Schodorf,49
Kingman,Kingman Ward 4,Secretary of State,,D,Jean Schodorf,66
Kingman,Prov,Secretary of State,,D,Jean Schodorf,7
Kingman,Allen Township,Attorney General,,R,Derek Schmidt,33
Kingman,Belmont Township,Attorney General,,R,Derek Schmidt,17
Kingman,Bennett Township,Attorney General,,R,Derek Schmidt,145
Kingman,Canton Township,Attorney General,,R,Derek Schmidt,37
Kingman,Chikaskia Township,Attorney General,,R,Derek Schmidt,32
Kingman,Dale Township,Attorney General,,R,Derek Schmidt,52
Kingman,Dresden Township,Attorney General,,R,Derek Schmidt,112
Kingman,Eagle Township,Attorney General,,R,Derek Schmidt,40
Kingman,Eureka Township,Attorney General,,R,Derek Schmidt,38
Kingman,Evan Township,Attorney General,,R,Derek Schmidt,185
Kingman,Galesburg Township,Attorney General,,R,Derek Schmidt,73
Kingman,Hoosier Township,Attorney General,,R,Derek Schmidt,51
Kingman,Kingman Township,Attorney General,,R,Derek Schmidt,37
Kingman,Liberty Township,Attorney General,,R,Derek Schmidt,43
Kingman,Ninnescah Township,Attorney General,,R,Derek Schmidt,121
Kingman,Peters Township,Attorney General,,R,Derek Schmidt,30
Kingman,Richland Township,Attorney General,,R,Derek Schmidt,27
Kingman,Rochester Township,Attorney General,,R,Derek Schmidt,59
Kingman,Rural Township,Attorney General,,R,Derek Schmidt,77
Kingman,Union Township,Attorney General,,R,Derek Schmidt,30
Kingman,Valley Township,Attorney General,,R,Derek Schmidt,33
Kingman,Vinita Township,Attorney General,,R,Derek Schmidt,86
Kingman,White Township,Attorney General,,R,Derek Schmidt,113
Kingman,Kingman Ward 1,Attorney General,,R,Derek Schmidt,203
Kingman,Kingman Ward 2,Attorney General,,R,Derek Schmidt,302
Kingman,Kingman Ward 3,Attorney General,,R,Derek Schmidt,108
Kingman,Kingman Ward 4,Attorney General,,R,Derek Schmidt,139
Kingman,Prov,Attorney General,,R,Derek Schmidt,19
Kingman,Allen Township,Attorney General,,D,AJ Kotich,4
Kingman,Belmont Township,Attorney General,,D,AJ Kotich,7
Kingman,Bennett Township,Attorney General,,D,AJ Kotich,47
Kingman,Canton Township,Attorney General,,D,AJ Kotich,0
Kingman,Chikaskia Township,Attorney General,,D,AJ Kotich,11
Kingman,Dale Township,Attorney General,,D,AJ Kotich,14
Kingman,Dresden Township,Attorney General,,D,AJ Kotich,29
Kingman,Eagle Township,Attorney General,,D,AJ Kotich,8
Kingman,Eureka Township,Attorney General,,D,AJ Kotich,5
Kingman,Evan Township,Attorney General,,D,AJ Kotich,25
Kingman,Galesburg Township,Attorney General,,D,AJ Kotich,17
Kingman,Hoosier Township,Attorney General,,D,AJ Kotich,5
Kingman,Kingman Township,Attorney General,,D,AJ Kotich,10
Kingman,Liberty Township,Attorney General,,D,AJ Kotich,10
Kingman,Ninnescah Township,Attorney General,,D,AJ Kotich,10
Kingman,Peters Township,Attorney General,,D,AJ Kotich,8
Kingman,Richland Township,Attorney General,,D,AJ Kotich,5
Kingman,Rochester Township,Attorney General,,D,AJ Kotich,11
Kingman,Rural Township,Attorney General,,D,AJ Kotich,34
Kingman,Union Township,Attorney General,,D,AJ Kotich,3
Kingman,Valley Township,Attorney General,,D,AJ Kotich,7
Kingman,Vinita Township,Attorney General,,D,AJ Kotich,16
Kingman,White Township,Attorney General,,D,AJ Kotich,20
Kingman,Kingman Ward 1,Attorney General,,D,AJ Kotich,59
Kingman,Kingman Ward 2,Attorney General,,D,AJ Kotich,90
Kingman,Kingman Ward 3,Attorney General,,D,AJ Kotich,34
Kingman,Kingman Ward 4,Attorney General,,D,AJ Kotich,44
Kingman,Prov,Attorney General,,D,AJ Kotich,5
Kingman,Allen Township,State Treasurer,,R,Ron Estes,33
Kingman,Belmont Township,State Treasurer,,R,Ron Estes,18
Kingman,Bennett Township,State Treasurer,,R,Ron Estes,145
Kingman,Canton Township,State Treasurer,,R,Ron Estes,32
Kingman,Chikaskia Township,State Treasurer,,R,Ron Estes,26
Kingman,Dale Township,State Treasurer,,R,Ron Estes,54
Kingman,Dresden Township,State Treasurer,,R,Ron Estes,113
Kingman,Eagle Township,State Treasurer,,R,Ron Estes,39
Kingman,Eureka Township,State Treasurer,,R,Ron Estes,37
Kingman,Evan Township,State Treasurer,,R,Ron Estes,181
Kingman,Galesburg Township,State Treasurer,,R,Ron Estes,75
Kingman,Hoosier Township,State Treasurer,,R,Ron Estes,48
Kingman,Kingman Township,State Treasurer,,R,Ron Estes,40
Kingman,Liberty Township,State Treasurer,,R,Ron Estes,44
Kingman,Ninnescah Township,State Treasurer,,R,Ron Estes,117
Kingman,Peters Township,State Treasurer,,R,Ron Estes,30
Kingman,Richland Township,State Treasurer,,R,Ron Estes,27
Kingman,Rochester Township,State Treasurer,,R,Ron Estes,51
Kingman,Rural Township,State Treasurer,,R,Ron Estes,89
Kingman,Union Township,State Treasurer,,R,Ron Estes,29
Kingman,Valley Township,State Treasurer,,R,Ron Estes,28
Kingman,Vinita Township,State Treasurer,,R,Ron Estes,86
Kingman,White Township,State Treasurer,,R,Ron Estes,110
Kingman,Kingman Ward 1,State Treasurer,,R,Ron Estes,206
Kingman,Kingman Ward 2,State Treasurer,,R,Ron Estes,300
Kingman,Kingman Ward 3,State Treasurer,,R,Ron Estes,101
Kingman,Kingman Ward 4,State Treasurer,,R,Ron Estes,130
Kingman,Prov,State Treasurer,,R,Ron Estes,21
Kingman,Allen Township,State Treasurer,,D,Carmen Alldritt,4
Kingman,Belmont Township,State Treasurer,,D,Carmen Alldritt,6
Kingman,Bennett Township,State Treasurer,,D,Carmen Alldritt,48
Kingman,Canton Township,State Treasurer,,D,Carmen Alldritt,5
Kingman,Chikaskia Township,State Treasurer,,D,Carmen Alldritt,15
Kingman,Dale Township,State Treasurer,,D,Carmen Alldritt,12
Kingman,Dresden Township,State Treasurer,,D,Carmen Alldritt,32
Kingman,Eagle Township,State Treasurer,,D,Carmen Alldritt,9
Kingman,Eureka Township,State Treasurer,,D,Carmen Alldritt,6
Kingman,Evan Township,State Treasurer,,D,Carmen Alldritt,32
Kingman,Galesburg Township,State Treasurer,,D,Carmen Alldritt,15
Kingman,Hoosier Township,State Treasurer,,D,Carmen Alldritt,8
Kingman,Kingman Township,State Treasurer,,D,Carmen Alldritt,9
Kingman,Liberty Township,State Treasurer,,D,Carmen Alldritt,10
Kingman,Ninnescah Township,State Treasurer,,D,Carmen Alldritt,14
Kingman,Peters Township,State Treasurer,,D,Carmen Alldritt,7
Kingman,Richland Township,State Treasurer,,D,Carmen Alldritt,5
Kingman,Rochester Township,State Treasurer,,D,Carmen Alldritt,19
Kingman,Rural Township,State Treasurer,,D,Carmen Alldritt,26
Kingman,Union Township,State Treasurer,,D,Carmen Alldritt,4
Kingman,Valley Township,State Treasurer,,D,Carmen Alldritt,13
Kingman,Vinita Township,State Treasurer,,D,Carmen Alldritt,19
Kingman,White Township,State Treasurer,,D,Carmen Alldritt,23
Kingman,Kingman Ward 1,State Treasurer,,D,Carmen Alldritt,61
Kingman,Kingman Ward 2,State Treasurer,,D,Carmen Alldritt,84
Kingman,Kingman Ward 3,State Treasurer,,D,Carmen Alldritt,39
Kingman,Kingman Ward 4,State Treasurer,,D,Carmen Alldritt,49
Kingman,Prov,State Treasurer,,D,Carmen Alldritt,3
Kingman,Allen Township,Insurance Commissioner,,R,Ken Selzer,29
Kingman,Belmont Township,Insurance Commissioner,,R,Ken Selzer,12
Kingman,Bennett Township,Insurance Commissioner,,R,Ken Selzer,136
Kingman,Canton Township,Insurance Commissioner,,R,Ken Selzer,30
Kingman,Chikaskia Township,Insurance Commissioner,,R,Ken Selzer,24
Kingman,Dale Township,Insurance Commissioner,,R,Ken Selzer,47
Kingman,Dresden Township,Insurance Commissioner,,R,Ken Selzer,96
Kingman,Eagle Township,Insurance Commissioner,,R,Ken Selzer,35
Kingman,Eureka Township,Insurance Commissioner,,R,Ken Selzer,36
Kingman,Evan Township,Insurance Commissioner,,R,Ken Selzer,172
Kingman,Galesburg Township,Insurance Commissioner,,R,Ken Selzer,65
Kingman,Hoosier Township,Insurance Commissioner,,R,Ken Selzer,41
Kingman,Kingman Township,Insurance Commissioner,,R,Ken Selzer,32
Kingman,Liberty Township,Insurance Commissioner,,R,Ken Selzer,37
Kingman,Ninnescah Township,Insurance Commissioner,,R,Ken Selzer,103
Kingman,Peters Township,Insurance Commissioner,,R,Ken Selzer,24
Kingman,Richland Township,Insurance Commissioner,,R,Ken Selzer,24
Kingman,Rochester Township,Insurance Commissioner,,R,Ken Selzer,47
Kingman,Rural Township,Insurance Commissioner,,R,Ken Selzer,68
Kingman,Union Township,Insurance Commissioner,,R,Ken Selzer,25
Kingman,Valley Township,Insurance Commissioner,,R,Ken Selzer,30
Kingman,Vinita Township,Insurance Commissioner,,R,Ken Selzer,78
Kingman,White Township,Insurance Commissioner,,R,Ken Selzer,101
Kingman,Kingman Ward 1,Insurance Commissioner,,R,Ken Selzer,181
Kingman,Kingman Ward 2,Insurance Commissioner,,R,Ken Selzer,266
Kingman,Kingman Ward 3,Insurance Commissioner,,R,Ken Selzer,94
Kingman,Kingman Ward 4,Insurance Commissioner,,R,Ken Selzer,116
Kingman,Prov,Insurance Commissioner,,R,Ken Selzer,20
Kingman,Allen Township,Insurance Commissioner,,D,Dennis Anderson,5
Kingman,Belmont Township,Insurance Commissioner,,D,Dennis Anderson,11
Kingman,Bennett Township,Insurance Commissioner,,D,Dennis Anderson,50
Kingman,Canton Township,Insurance Commissioner,,D,Dennis Anderson,6
Kingman,Chikaskia Township,Insurance Commissioner,,D,Dennis Anderson,12
Kingman,Dale Township,Insurance Commissioner,,D,Dennis Anderson,18
Kingman,Dresden Township,Insurance Commissioner,,D,Dennis Anderson,40
Kingman,Eagle Township,Insurance Commissioner,,D,Dennis Anderson,9
Kingman,Eureka Township,Insurance Commissioner,,D,Dennis Anderson,7
Kingman,Evan Township,Insurance Commissioner,,D,Dennis Anderson,33
Kingman,Galesburg Township,Insurance Commissioner,,D,Dennis Anderson,19
Kingman,Hoosier Township,Insurance Commissioner,,D,Dennis Anderson,13
Kingman,Kingman Township,Insurance Commissioner,,D,Dennis Anderson,13
Kingman,Liberty Township,Insurance Commissioner,,D,Dennis Anderson,15
Kingman,Ninnescah Township,Insurance Commissioner,,D,Dennis Anderson,22
