county,precinct,office,district,party,candidate,total
Finney,15TH WARD,Treasurer,,R,Ron Estes,328
Finney,16TH WARD,Treasurer,,R,Ron Estes,347
Finney,0017 HUFFMAN,Treasurer,,R,Ron Estes,121
Finney,0018 JENNIE BARKER,Treasurer,,R,Ron Estes,281
Finney,0019 MACK,Treasurer,,R,Ron Estes,76
Finney,0020 RIVERSIDE,Treasurer,,R,Ron Estes,371
Finney,0021 KALVESTA,Treasurer,,R,Ron Estes,42
Finney,0022 THEONI,Treasurer,,R,Ron Estes,47
Finney,0023 PLYMELL,Treasurer,,R,Ron Estes,108
Finney,0024 PIERCEVILLE,Treasurer,,R,Ron Estes,111
Finney,0025 PL VALLEY,Treasurer,,R,Ron Estes,57
Finney,0026 HOLCOMB,Treasurer,,R,Ron Estes,491
Finney,0027 FRIEND,Treasurer,,R,Ron Estes,41
Finney,1ST WARD,Treasurer,,D,Carmen Alldritt,66
Finney,2ND WARD,Treasurer,,D,Carmen Alldritt,87
Finney,3RD WARD,Treasurer,,D,Carmen Alldritt,94
Finney,4TH WARD,Treasurer,,D,Carmen Alldritt,53
Finney,5TH WARD,Treasurer,,D,Carmen Alldritt,53
Finney,6TH WARD,Treasurer,,D,Carmen Alldritt,66
Finney,7TH WARD,Treasurer,,D,Carmen Alldritt,62
Finney,8TH WARD,Treasurer,,D,Carmen Alldritt,106
Finney,9TH WARD,Treasurer,,D,Carmen Alldritt,62
Finney,10TH WARD,Treasurer,,D,Carmen Alldritt,58
Finney,11TH WARD,Treasurer,,D,Carmen Alldritt,79
Finney,12TH WARD,Treasurer,,D,Carmen Alldritt,82
Finney,13TH WARD,Treasurer,,D,Carmen Alldritt,63
Finney,14TH WARD,Treasurer,,D,Carmen Alldritt,95
Finney,15TH WARD,Treasurer,,D,Carmen Alldritt,68
Finney,16TH WARD,Treasurer,,D,Carmen Alldritt,95
Finney,0017 HUFFMAN,Treasurer,,D,Carmen Alldritt,29
Finney,0018 JENNIE BARKER,Treasurer,,D,Carmen Alldritt,57
Finney,0019 MACK,Treasurer,,D,Carmen Alldritt,27
Finney,0020 RIVERSIDE,Treasurer,,D,Carmen Alldritt,39
Finney,0021 KALVESTA,Treasurer,,D,Carmen Alldritt,9
Finney,0022 THEONI,Treasurer,,D,Carmen Alldritt,5
Finney,0023 PLYMELL,Treasurer,,D,Carmen Alldritt,19
Finney,0024 PIERCEVILLE,Treasurer,,D,Carmen Alldritt,16
Finney,0025 PL VALLEY,Treasurer,,D,Carmen Alldritt,4
Finney,0026 HOLCOMB,Treasurer,,D,Carmen Alldritt,74
Finney,0027 FRIEND,Treasurer,,D,Carmen Alldritt,3
Finney,1ST WARD,Treasurer,,,write-ins,0
Finney,2ND WARD,Treasurer,,,write-ins,1
Finney,3RD WARD,Treasurer,,,write-ins,0
Finney,4TH WARD,Treasurer,,,write-ins,0
Finney,5TH WARD,Treasurer,,,write-ins,0
Finney,6TH WARD,Treasurer,,,write-ins,0
Finney,7TH WARD,Treasurer,,,write-ins,0
Finney,8TH WARD,Treasurer,,,write-ins,0
Finney,9TH WARD,Treasurer,,,write-ins,1
Finney,10TH WARD,Treasurer,,,write-ins,0
Finney,11TH WARD,Treasurer,,,write-ins,1
Finney,12TH WARD,Treasurer,,,write-ins,0
Finney,13TH WARD,Treasurer,,,write-ins,0
Finney,14TH WARD,Treasurer,,,write-ins,0
Finney,15TH WARD,Treasurer,,,write-ins,1
Finney,16TH WARD,Treasurer,,,write-ins,1
Finney,0017 HUFFMAN,Treasurer,,,write-ins,0
Finney,0018 JENNIE BARKER,Treasurer,,,write-ins,1
Finney,0019 MACK,Treasurer,,,write-ins,0
Finney,0020 RIVERSIDE,Treasurer,,,write-ins,0
Finney,0021 KALVESTA,Treasurer,,,write-ins,0
Finney,0022 THEONI,Treasurer,,,write-ins,0
Finney,0023 PLYMELL,Treasurer,,,write-ins,0
Finney,0024 PIERCEVILLE,Treasurer,,,write-ins,0
Finney,0025 PL VALLEY,Treasurer,,,write-ins,0
Finney,0026 HOLCOMB,Treasurer,,,write-ins,0
Finney,0027 FRIEND,Treasurer,,,write-ins,0
Finney,1ST WARD,Insurance,,R,Ken Selzer,61
Finney,2ND WARD,Insurance,,R,Ken Selzer,117
Finney,3RD WARD,Insurance,,R,Ken Selzer,218
Finney,4TH WARD,Insurance,,R,Ken Selzer,186
Finney,5TH WARD,Insurance,,R,Ken Selzer,160
Finney,6TH WARD,Insurance,,R,Ken Selzer,151
Finney,7TH WARD,Insurance,,R,Ken Selzer,113
Finney,8TH WARD,Insurance,,R,Ken Selzer,173
Finney,9TH WARD,Insurance,,R,Ken Selzer,128
Finney,10TH WARD,Insurance,,R,Ken Selzer,153
Finney,11TH WARD,Insurance,,R,Ken Selzer,251
Finney,12TH WARD,Insurance,,R,Ken Selzer,331
Finney,13TH WARD,Insurance,,R,Ken Selzer,273
Finney,14TH WARD,Insurance,,R,Ken Selzer,192
Finney,15TH WARD,Insurance,,R,Ken Selzer,300
Finney,16TH WARD,Insurance,,R,Ken Selzer,328
Finney,0017 HUFFMAN,Insurance,,R,Ken Selzer,113
Finney,0018 JENNIE BARKER,Insurance,,R,Ken Selzer,270
Finney,0019 MACK,Insurance,,R,Ken Selzer,76
Finney,0020 RIVERSIDE,Insurance,,R,Ken Selzer,363
Finney,0021 KALVESTA,Insurance,,R,Ken Selzer,41
Finney,0022 THEONI,Insurance,,R,Ken Selzer,47
Finney,0023 PLYMELL,Insurance,,R,Ken Selzer,103
Finney,0024 PIERCEVILLE,Insurance,,R,Ken Selzer,103
Finney,0025 PL VALLEY,Insurance,,R,Ken Selzer,56
Finney,0026 HOLCOMB,Insurance,,R,Ken Selzer,458
Finney,0027 FRIEND,Insurance,,R,Ken Selzer,37
Finney,1ST WARD,Insurance,,D,Dennis Anderson,67
Finney,2ND WARD,Insurance,,D,Dennis Anderson,91
Finney,3RD WARD,Insurance,,D,Dennis Anderson,100
Finney,4TH WARD,Insurance,,D,Dennis Anderson,59
Finney,5TH WARD,Insurance,,D,Dennis Anderson,71
Finney,6TH WARD,Insurance,,D,Dennis Anderson,67
Finney,7TH WARD,Insurance,,D,Dennis Anderson,73
Finney,8TH WARD,Insurance,,D,Dennis Anderson,118
Finney,9TH WARD,Insurance,,D,Dennis Anderson,67
Finney,10TH WARD,Insurance,,D,Dennis Anderson,69
Finney,11TH WARD,Insurance,,D,Dennis Anderson,96
Finney,12TH WARD,Insurance,,D,Dennis Anderson,101
Finney,13TH WARD,Insurance,,D,Dennis Anderson,80
Finney,14TH WARD,Insurance,,D,Dennis Anderson,112
Finney,15TH WARD,Insurance,,D,Dennis Anderson,86
Finney,16TH WARD,Insurance,,D,Dennis Anderson,108
Finney,0017 HUFFMAN,Insurance,,D,Dennis Anderson,36
Finney,0018 JENNIE BARKER,Insurance,,D,Dennis Anderson,68
Finney,0019 MACK,Insurance,,D,Dennis Anderson,27
Finney,0020 RIVERSIDE,Insurance,,D,Dennis Anderson,52
Finney,0021 KALVESTA,Insurance,,D,Dennis Anderson,8
Finney,0022 THEONI,Insurance,,D,Dennis Anderson,4
Finney,0023 PLYMELL,Insurance,,D,Dennis Anderson,21
Finney,0024 PIERCEVILLE,Insurance,,D,Dennis Anderson,23
Finney,0025 PL VALLEY,Insurance,,D,Dennis Anderson,5
Finney,0026 HOLCOMB,Insurance,,D,Dennis Anderson,104
Finney,0027 FRIEND,Insurance,,D,Dennis Anderson,4
Finney,1ST WARD,Insurance,,,write-ins,0
Finney,2ND WARD,Insurance,,,write-ins,1
Finney,3RD WARD,Insurance,,,write-ins,0
Finney,4TH WARD,Insurance,,,write-ins,0
Finney,5TH WARD,Insurance,,,write-ins,0
Finney,6TH WARD,Insurance,,,write-ins,0
Finney,7TH WARD,Insurance,,,write-ins,0
Finney,8TH WARD,Insurance,,,write-ins,0
Finney,9TH WARD,Insurance,,,write-ins,0
Finney,10TH WARD,Insurance,,,write-ins,0
Finney,11TH WARD,Insurance,,,write-ins,2
Finney,12TH WARD,Insurance,,,write-ins,1
Finney,13TH WARD,Insurance,,,write-ins,1
Finney,14TH WARD,Insurance,,,write-ins,0
Finney,15TH WARD,Insurance,,,write-ins,1
Finney,16TH WARD,Insurance,,,write-ins,0
Finney,0017 HUFFMAN,Insurance,,,write-ins,0
Finney,0018 JENNIE BARKER,Insurance,,,write-ins,1
Finney,0019 MACK,Insurance,,,write-ins,0
Finney,0020 RIVERSIDE,Insurance,,,write-ins,0
Finney,0021 KALVESTA,Insurance,,,write-ins,0
Finney,0022 THEONI,Insurance,,,write-ins,0
Finney,0023 PLYMELL,Insurance,,,write-ins,0
Finney,0024 PIERCEVILLE,Insurance,,,write-ins,1
Finney,0025 PL VALLEY,Insurance,,,write-ins,0
Finney,0026 HOLCOMB,Insurance,,,write-ins,0
Finney,0027 FRIEND,Insurance,,,write-ins,0
Finney,0021 KALVESTA,State Rep 117,H117,,write-ins,1
Finney,2ND WARD,State Rep 122,H122,,write-ins,12
Finney,14TH WARD,State Rep 122,H122,,write-ins,2
Finney,15TH WARD,State Rep 122,H122,,write-ins,1
Finney,0017 HUFFMAN,State Rep 122,H122,,write-ins,2
Finney,0018 JENNIE BARKER,State Rep 122,H122,,write-ins,7
Finney,0019 MACK,State Rep 122,H122,,write-ins,7
Finney,0020 RIVERSIDE,State Rep 122,H122,,write-ins,5
Finney,0022 THEONI,State Rep 122,H122,,write-ins,1
Finney,0023 PLYMELL,State Rep 122,H122,,write-ins,2
Finney,0024 PIERCEVILLE,State Rep 122,H122,,write-ins,0
Finney,0025 PL VALLEY,State Rep 122,H122,,write-ins,1
Finney,0026 HOLCOMB,State Rep 122,H122,,write-ins,8
Finney,0027 FRIEND,State Rep 122,H122,,write-ins,2
Finney,1ST WARD,State Rep 123,H123,,write-ins,10
Finney,3RD WARD,State Rep 123,H123,,write-ins,7
Finney,4TH WARD,State Rep 123,H123,,write-ins,0
Finney,5TH WARD,State Rep 123,H123,,write-ins,6
Finney,6TH WARD,State Rep 123,H123,,write-ins,3
Finney,7TH WARD,State Rep 123,H123,,write-ins,2
Finney,8TH WARD,State Rep 123,H123,,write-ins,10
Finney,9TH WARD,State Rep 123,H123,,write-ins,9
Finney,10TH WARD,State Rep 123,H123,,write-ins,5
Finney,11TH WARD,State Rep 123,H123,,write-ins,8
Finney,12TH WARD,State Rep 123,H123,,write-ins,7
Finney,13TH WARD,State Rep 123,H123,,write-ins,3
Finney,14TH WARD,State Rep 123,H123,,write-ins,2
Finney,15TH WARD,State Rep 123,H123,,write-ins,8
Finney,16TH WARD,State Rep 123,H123,,write-ins,3
Finney,0021 KALVESTA,State Rep 117,H117,[R],John Ewy,51
Finney,2ND WARD,State Rep 122,H122,[R],Russell Jennings [R],176
Finney,14TH WARD,State Rep 122,H122,[R],Russell Jennings [R],84
Finney,15TH WARD,State Rep 122,H122,[R],Russell Jennings [R],145
Finney,0017 HUFFMAN,State Rep 122,H122,[R],Russell Jennings [R],139
Finney,0018 JENNIE BARKER,State Rep 122,H122,[R],Russell Jennings [R],312
Finney,0019 MACK,State Rep 122,H122,[R],Russell Jennings [R],85
Finney,0020 RIVERSIDE,State Rep 122,H122,[R],Russell Jennings [R],379
Finney,0022 THEONI,State Rep 122,H122,[R],Russell Jennings [R],47
Finney,0023 PLYMELL,State Rep 122,H122,[R],Russell Jennings [R],119
Finney,0024 PIERCEVILLE,State Rep 122,H122,[R],Russell Jennings [R],124
Finney,0025 PL VALLEY,State Rep 122,H122,[R],Russell Jennings [R],58
Finney,0026 HOLCOMB,State Rep 122,H122,[R],Russell Jennings [R],539
Finney,0027 FRIEND,State Rep 122,H122,[R],Russell Jennings [R],39
Finney,1ST WARD,State Rep 123,H123,[R],John Doll [R],111
Finney,3RD WARD,State Rep 123,H123,[R],John Doll [R],299
Finney,4TH WARD,State Rep 123,H123,[R],John Doll [R],231
Finney,5TH WARD,State Rep 123,H123,[R],John Doll [R],205
Finney,6TH WARD,State Rep 123,H123,[R],John Doll [R],204
Finney,7TH WARD,State Rep 123,H123,[R],John Doll [R],173
Finney,8TH WARD,State Rep 123,H123,[R],John Doll [R],266
Finney,9TH WARD,State Rep 123,H123,[R],John Doll [R],180
Finney,10TH WARD,State Rep 123,H123,[R],John Doll [R],211
Finney,11TH WARD,State Rep 123,H123,[R],John Doll [R],323
Finney,12TH WARD,State Rep 123,H123,[R],John Doll [R],395
Finney,13TH WARD,State Rep 123,H123,[R],John Doll [R],335
Finney,14TH WARD,State Rep 123,H123,[R],John Doll [R],205
Finney,15TH WARD,State Rep 123,H123,[R],John Doll [R],218
Finney,16TH WARD,State Rep 123,H123,[R],John Doll [R],434
