Ellis,Hays W2P1,Governor,,,writiens,2
Ellis,Hays W3P4,Governor,,,writiens,2
Ellis,Hays W4P1,Governor,,,writiens,1
Ellis,Hays W4P3,Governor,,,writiens,1
Ellis,Hays W2P4,Governor,,,writiens,1
Ellis,Hays W3P2,Governor,,,writiens,1
Ellis,Hays W1P1,Insurance Commissioner,,D,Dennis Anderson,33
Ellis,Hays W1P2,Insurance Commissioner,,D,Dennis Anderson,63
Ellis,Hays W2P1,Insurance Commissioner,,D,Dennis Anderson,128
Ellis,Hays W2P2,Insurance Commissioner,,D,Dennis Anderson,144
Ellis,Hays W2P5,Insurance Commissioner,,D,Dennis Anderson,71
Ellis,Hays W3P1,Insurance Commissioner,,D,Dennis Anderson,103
Ellis,Hays W3P4,Insurance Commissioner,,D,Dennis Anderson,265
Ellis,Hays W4P1,Insurance Commissioner,,D,Dennis Anderson,126
Ellis,Hays W4P2,Insurance Commissioner,,D,Dennis Anderson,164
Ellis,Hays W4P3,Insurance Commissioner,,D,Dennis Anderson,132
Ellis,Hays W4P4,Insurance Commissioner,,D,Dennis Anderson,246
Ellis,Hays W2P3,Insurance Commissioner,,D,Dennis Anderson,107
Ellis,Hays W2P4,Insurance Commissioner,,D,Dennis Anderson,110
Ellis,Hays W3P2,Insurance Commissioner,,D,Dennis Anderson,155
Ellis,Hays W3P3,Insurance Commissioner,,D,Dennis Anderson,175
Ellis,Hays W4P5,Insurance Commissioner,,D,Dennis Anderson,161
Ellis,Hays W1P1,Insurance Commissioner,,R,Ken Selzer,35
Ellis,Hays W1P2,Insurance Commissioner,,R,Ken Selzer,104
Ellis,Hays W2P1,Insurance Commissioner,,R,Ken Selzer,194
Ellis,Hays W2P2,Insurance Commissioner,,R,Ken Selzer,151
Ellis,Hays W2P5,Insurance Commissioner,,R,Ken Selzer,107
Ellis,Hays W3P1,Insurance Commissioner,,R,Ken Selzer,187
Ellis,Hays W3P4,Insurance Commissioner,,R,Ken Selzer,664
Ellis,Hays W4P1,Insurance Commissioner,,R,Ken Selzer,233
Ellis,Hays W4P2,Insurance Commissioner,,R,Ken Selzer,238
Ellis,Hays W4P3,Insurance Commissioner,,R,Ken Selzer,248
Ellis,Hays W4P4,Insurance Commissioner,,R,Ken Selzer,442
Ellis,Hays W2P3,Insurance Commissioner,,R,Ken Selzer,122
Ellis,Hays W2P4,Insurance Commissioner,,R,Ken Selzer,144
Ellis,Hays W3P2,Insurance Commissioner,,R,Ken Selzer,320
Ellis,Hays W3P3,Insurance Commissioner,,R,Ken Selzer,372
Ellis,Hays W4P5,Insurance Commissioner,,R,Ken Selzer,326
Ellis,Hays W3P1,Insurance Commissioner,,,writeins,1
Ellis,Hays W3P4,Insurance Commissioner,,,writeins,1
Ellis,Hays W4P2,Insurance Commissioner,,,writeins,1
Ellis,Hays W4P4,Insurance Commissioner,,,writeins,1
Ellis,Hays W3P3,Insurance Commissioner,,,writeins,1
Ellis,Hays W1P1,Rep111,,D,James Leiker,36
Ellis,Hays W1P2,Rep111,,D,James Leiker,78
Ellis,Hays W2P1,Rep111,,D,James Leiker,156
Ellis,Hays W2P2,Rep111,,D,James Leiker,159
Ellis,Hays W2P5,Rep111,,D,James Leiker,86
Ellis,Hays W3P1,Rep111,,D,James Leiker,132
Ellis,Hays W3P4,Rep111,,D,James Leiker,364
Ellis,Hays W4P1,Rep111,,D,James Leiker,164
Ellis,Hays W4P2,Rep111,,D,James Leiker,194
Ellis,Hays W4P3,Rep111,,D,James Leiker,174
Ellis,Hays W4P4,Rep111,,D,James Leiker,323
Ellis,Hays W2P3,Rep111,,D,James Leiker,124
Ellis,Hays W2P4,Rep111,,D,James Leiker,141
Ellis,Hays W3P2,Rep111,,D,James Leiker,198
Ellis,Hays W3P3,Rep111,,D,James Leiker,254
Ellis,Hays W4P5,Rep111,,D,James Leiker,217
Ellis,Hays W1P1,Rep111,,R,Sue Boldra,33
Ellis,Hays W1P2,Rep111,,R,Sue Boldra,95
Ellis,Hays W2P1,Rep111,,R,Sue Boldra,187
Ellis,Hays W2P2,Rep111,,R,Sue Boldra,152
Ellis,Hays W2P5,Rep111,,R,Sue Boldra,98
Ellis,Hays W3P1,Rep111,,R,Sue Boldra,170
Ellis,Hays W3P4,Rep111,,R,Sue Boldra,628
Ellis,Hays W4P1,Rep111,,R,Sue Boldra,216
Ellis,Hays W4P2,Rep111,,R,Sue Boldra,233
Ellis,Hays W4P3,Rep111,,R,Sue Boldra,220
Ellis,Hays W4P4,Rep111,,R,Sue Boldra,409
Ellis,Hays W2P3,Rep111,,R,Sue Boldra,113
Ellis,Hays W2P4,Rep111,,R,Sue Boldra,125
Ellis,Hays W3P2,Rep111,,R,Sue Boldra,305
Ellis,Hays W3P3,Rep111,,R,Sue Boldra,321
Ellis,Hays W4P5,Rep111,,R,Sue Boldra,307
Ellis,Hays W3P4,Rep111,,,writeins,2
Ellis,Hays W4P2,Rep111,,,writeins,1
Ellis,Hays W4P4,Rep111,,,writeins,1
Ellis,Hays W3P3,Rep111,,,writeins,1
Ellis,Hays W4P5,Rep111,,,writeins,1
Ellis,Hays W1P1,Secretary of State,,D,Jean Schodorf,36
Ellis,Hays W1P2,Secretary of State,,D,Jean Schodorf,66
Ellis,Hays W2P1,Secretary of State,,D,Jean Schodorf,128
Ellis,Hays W2P2,Secretary of State,,D,Jean Schodorf,146
Ellis,Hays W2P5,Secretary of State,,D,Jean Schodorf,80
Ellis,Hays W3P1,Secretary of State,,D,Jean Schodorf,113
Ellis,Hays W3P4,Secretary of State,,D,Jean Schodorf,299
Ellis,Hays W4P1,Secretary of State,,D,Jean Schodorf,132
Ellis,Hays W4P2,Secretary of State,,D,Jean Schodorf,150
Ellis,Hays W4P3,Secretary of State,,D,Jean Schodorf,126
Ellis,Hays W4P4,Secretary of State,,D,Jean Schodorf,257
Ellis,Hays W2P3,Secretary of State,,D,Jean Schodorf,94
Ellis,Hays W2P4,Secretary of State,,D,Jean Schodorf,122
Ellis,Hays W3P2,Secretary of State,,D,Jean Schodorf,162
Ellis,Hays W3P3,Secretary of State,,D,Jean Schodorf,186
Ellis,Hays W4P5,Secretary of State,,D,Jean Schodorf,169
Ellis,Hays W1P1,Secretary of State,,R,Kris Kobach,30
Ellis,Hays W1P2,Secretary of State,,R,Kris Kobach,104
Ellis,Hays W2P1,Secretary of State,,R,Kris Kobach,207
Ellis,Hays W2P2,Secretary of State,,R,Kris Kobach,157
Ellis,Hays W2P5,Secretary of State,,R,Kris Kobach,106
Ellis,Hays W3P1,Secretary of State,,R,Kris Kobach,188
Ellis,Hays W3P4,Secretary of State,,R,Kris Kobach,664
Ellis,Hays W4P1,Secretary of State,,R,Kris Kobach,238
Ellis,Hays W4P2,Secretary of State,,R,Kris Kobach,263
Ellis,Hays W4P3,Secretary of State,,R,Kris Kobach,255
Ellis,Hays W4P4,Secretary of State,,R,Kris Kobach,460
Ellis,Hays W2P3,Secretary of State,,R,Kris Kobach,142
Ellis,Hays W2P4,Secretary of State,,R,Kris Kobach,139
Ellis,Hays W3P2,Secretary of State,,R,Kris Kobach,332
Ellis,Hays W3P3,Secretary of State,,R,Kris Kobach,381
Ellis,Hays W4P5,Secretary of State,,R,Kris Kobach,340
Ellis,Hays W2P1,Secretary of State,,,writeins,1
Ellis,Hays W3P4,Secretary of State,,,writeins,2
Ellis,Hays W4P2,Secretary of State,,,writeins,1
Ellis,Hays W4P4,Secretary of State,,,writeins,1
Ellis,Hays W4P5,Secretary of State,,,writeins,1
Ellis,Hays W1P1,State Treasurer,,D,Carmen Alldritt,29
Ellis,Hays W1P2,State Treasurer,,D,Carmen Alldritt,56
Ellis,Hays W2P1,State Treasurer,,D,Carmen Alldritt,105
Ellis,Hays W2P2,State Treasurer,,D,Carmen Alldritt,111
Ellis,Hays W2P5,State Treasurer,,D,Carmen Alldritt,67
Ellis,Hays W3P1,State Treasurer,,D,Carmen Alldritt,87
Ellis,Hays W3P4,State Treasurer,,D,Carmen Alldritt,198
Ellis,Hays W4P1,State Treasurer,,D,Carmen Alldritt,104
Ellis,Hays W4P2,State Treasurer,,D,Carmen Alldritt,131
Ellis,Hays W4P3,State Treasurer,,D,Carmen Alldritt,103
Ellis,Hays W4P4,State Treasurer,,D,Carmen Alldritt,196
Ellis,Hays W2P3,State Treasurer,,D,Carmen Alldritt,85
Ellis,Hays W2P4,State Treasurer,,D,Carmen Alldritt,92
Ellis,Hays W3P2,State Treasurer,,D,Carmen Alldritt,118
Ellis,Hays W3P3,State Treasurer,,D,Carmen Alldritt,118
Ellis,Hays W4P5,State Treasurer,,D,Carmen Alldritt,130
Ellis,Hays W1P1,State Treasurer,,R,Ron Estes,37
Ellis,Hays W1P2,State Treasurer,,R,Ron Estes,113
Ellis,Hays W2P1,State Treasurer,,R,Ron Estes,223
Ellis,Hays W2P2,State Treasurer,,R,Ron Estes,194
Ellis,Hays W2P5,State Treasurer,,R,Ron Estes,113
Ellis,Hays W3P1,State Treasurer,,R,Ron Estes,206
Ellis,Hays W3P4,State Treasurer,,R,Ron Estes,746
Ellis,Hays W4P1,State Treasurer,,R,Ron Estes,263
Ellis,Hays W4P2,State Treasurer,,R,Ron Estes,278
Ellis,Hays W4P3,State Treasurer,,R,Ron Estes,278
Ellis,Hays W4P4,State Treasurer,,R,Ron Estes,508
Ellis,Hays W2P3,State Treasurer,,R,Ron Estes,147
Ellis,Hays W2P4,State Treasurer,,R,Ron Estes,165
Ellis,Hays W3P2,State Treasurer,,R,Ron Estes,368
Ellis,Hays W3P3,State Treasurer,,R,Ron Estes,440
Ellis,Hays W4P5,State Treasurer,,R,Ron Estes,367
Ellis,Hays W3P1,State Treasurer,,,writiens,2
Ellis,Hays W4P2,State Treasurer,,,writiens,1
Ellis,Hays W4P3,State Treasurer,,,writiens,1
Ellis,Hays W4P4,State Treasurer,,,writiens,1
Ellis,Hays W2P4,State Treasurer,,,writiens,1
Ellis,Hays W1P1,U.S. Senate,,I,Greg Orman,38
Ellis,Hays W1P2,U.S. Senate,,I,Greg Orman,64
Ellis,Hays W2P1,U.S. Senate,,I,Greg Orman,132
Ellis,Hays W2P2,U.S. Senate,,I,Greg Orman,157
Ellis,Hays W2P5,U.S. Senate,,I,Greg Orman,75
Ellis,Hays W3P1,U.S. Senate,,I,Greg Orman,125
Ellis,Hays W3P4,U.S. Senate,,I,Greg Orman,332
Ellis,Hays W4P1,U.S. Senate,,I,Greg Orman,146
Ellis,Hays W4P2,U.S. Senate,,I,Greg Orman,162
Ellis,Hays W4P3,U.S. Senate,,I,Greg Orman,143
Ellis,Hays W4P4,U.S. Senate,,I,Greg Orman,282
Ellis,Hays W2P3,U.S. Senate,,I,Greg Orman,102
Ellis,Hays W2P4,U.S. Senate,,I,Greg Orman,125
Ellis,Hays W3P2,U.S. Senate,,I,Greg Orman,173
Ellis,Hays W3P3,U.S. Senate,,I,Greg Orman,196
Ellis,Hays W4P5,U.S. Senate,,I,Greg Orman,190
Ellis,Hays W1P1,U.S. Senate,,R,Pat Roberts,28
Ellis,Hays W1P2,U.S. Senate,,R,Pat Roberts,97
Ellis,Hays W2P1,U.S. Senate,,R,Pat Roberts,189
Ellis,Hays W2P2,U.S. Senate,,R,Pat Roberts,142
Ellis,Hays W2P5,U.S. Senate,,R,Pat Roberts,95
Ellis,Hays W3P1,U.S. Senate,,R,Pat Roberts,170
Ellis,Hays W3P4,U.S. Senate,,R,Pat Roberts,625
Ellis,Hays W4P1,U.S. Senate,,R,Pat Roberts,214
Ellis,Hays W4P2,U.S. Senate,,R,Pat Roberts,241
Ellis,Hays W4P3,U.S. Senate,,R,Pat Roberts,234
Ellis,Hays W4P4,U.S. Senate,,R,Pat Roberts,418
Ellis,Hays W2P3,U.S. Senate,,R,Pat Roberts,123
Ellis,Hays W2P4,U.S. Senate,,R,Pat Roberts,124
Ellis,Hays W3P2,U.S. Senate,,R,Pat Roberts,308
Ellis,Hays W3P3,U.S. Senate,,R,Pat Roberts,361
Ellis,Hays W4P5,U.S. Senate,,R,Pat Roberts,310
Ellis,Hays W1P1,U.S. Senate,,L,Randall Batson,4
Ellis,Hays W1P2,U.S. Senate,,L,Randall Batson,13
Ellis,Hays W2P1,U.S. Senate,,L,Randall Batson,22
Ellis,Hays W2P2,U.S. Senate,,L,Randall Batson,11
Ellis,Hays W2P5,U.S. Senate,,L,Randall Batson,17
Ellis,Hays W3P1,U.S. Senate,,L,Randall Batson,11
Ellis,Hays W3P4,U.S. Senate,,L,Randall Batson,25
Ellis,Hays W4P1,U.S. Senate,,L,Randall Batson,19
Ellis,Hays W4P2,U.S. Senate,,L,Randall Batson,22
Ellis,Hays W4P3,U.S. Senate,,L,Randall Batson,17
Ellis,Hays W4P4,U.S. Senate,,L,Randall Batson,32
Ellis,Hays W2P3,U.S. Senate,,L,Randall Batson,13
Ellis,Hays W2P4,U.S. Senate,,L,Randall Batson,14
Ellis,Hays W3P2,U.S. Senate,,L,Randall Batson,22
Ellis,Hays W3P3,U.S. Senate,,L,Randall Batson,16
Ellis,Hays W4P5,U.S. Senate,,L,Randall Batson,21
Ellis,Hays W2P1,U.S. Senate,,,writeins,2
Ellis,Hays W2P2,U.S. Senate,,,writeins,1
Ellis,Hays W3P4,U.S. Senate,,,writeins,1
Ellis,Hays W4P3,U.S. Senate,,,writeins,1
Ellis,Hays W4P4,U.S. Senate,,,writeins,2
Ellis,Hays W3P2,U.S. Senate,,,writeins,1
Ellis,Hays W3P3,U.S. Senate,,,writeins,2
county,precinct,office,district,party,candidate,votes
Ellis,Buckeye,Attorney General,,D,A J Kotich,22
Ellis,Catherine,Attorney General,,D,A J Kotich,22
Ellis,East Big Creek,Attorney General,,D,A J Kotich,54
Ellis,Ellis twp,Attorney General,,D,A J Kotich,32
Ellis,Ellis W1,Attorney General,,D,A J Kotich,58
Ellis,Ellis W2,Attorney General,,D,A J Kotich,102
Ellis,Ellis W3,Attorney General,,D,A J Kotich,51
Ellis,Freedom,Attorney General,,D,A J Kotich,6
Ellis,Herzog 110,Attorney General,,D,A J Kotich,16
Ellis,Herzog 111,Attorney General,,D,A J Kotich,45
Ellis,North Big Creek 110,Attorney General,,D,A J Kotich,22
Ellis,North Big Creek 111,Attorney General,,D,A J Kotich,38
Ellis,North Lookout 110,Attorney General,,D,A J Kotich,9
Ellis,North Lookout 111,Attorney General,,D,A J Kotich,9
Ellis,South Lookout 110,Attorney General,,D,A J Kotich,16
Ellis,Victoria,Attorney General,,D,A J Kotich,64
Ellis,West Big Creek 110,Attorney General,,D,A J Kotich,6
Ellis,West Big Creek 111,Attorney General,,D,A J Kotich,3
Ellis,Wheatland,Attorney General,,D,A J Kotich,23
Ellis,Buckeye,Attorney General,,R,Derek Schmidt,147
Ellis,Catherine,Attorney General,,R,Derek Schmidt,112
Ellis,East Big Creek,Attorney General,,R,Derek Schmidt,248
Ellis,Ellis twp,Attorney General,,R,Derek Schmidt,165
Ellis,Ellis W1,Attorney General,,R,Derek Schmidt,186
Ellis,Ellis W2,Attorney General,,R,Derek Schmidt,258
Ellis,Ellis W3,Attorney General,,R,Derek Schmidt,140
Ellis,Freedom,Attorney General,,R,Derek Schmidt,34
Ellis,Herzog 110,Attorney General,,R,Derek Schmidt,87
Ellis,Herzog 111,Attorney General,,R,Derek Schmidt,144
Ellis,North Big Creek 110,Attorney General,,R,Derek Schmidt,57
Ellis,North Big Creek 111,Attorney General,,R,Derek Schmidt,178
Ellis,North Lookout 110,Attorney General,,R,Derek Schmidt,51
Ellis,North Lookout 111,Attorney General,,R,Derek Schmidt,51
Ellis,South Lookout 110,Attorney General,,R,Derek Schmidt,94
Ellis,Victoria,Attorney General,,R,Derek Schmidt,280
Ellis,West Big Creek 110,Attorney General,,R,Derek Schmidt,26
Ellis,West Big Creek 111,Attorney General,,R,Derek Schmidt,35
Ellis,Wheatland,Attorney General,,R,Derek Schmidt,132
Ellis,Victoria,Attorney General,,,writeins,2
Ellis,Buckeye,U.S. House,,D,James Sherow,35
Ellis,Catherine,U.S. House,,D,James Sherow,39
Ellis,East Big Creek,U.S. House,,D,James Sherow,77
Ellis,Ellis twp,U.S. House,,D,James Sherow,56
Ellis,Ellis W1,U.S. House,,D,James Sherow,64
Ellis,Ellis W2,U.S. House,,D,James Sherow,106
Ellis,Ellis W3,U.S. House,,D,James Sherow,55
Ellis,Freedom,U.S. House,,D,James Sherow,9
Ellis,Herzog 110,U.S. House,,D,James Sherow,29
Ellis,Herzog 111,U.S. House,,D,James Sherow,62
Ellis,North Big Creek 110,U.S. House,,D,James Sherow,28
Ellis,North Big Creek 111,U.S. House,,D,James Sherow,70
Ellis,North Lookout 110,U.S. House,,D,James Sherow,20
Ellis,North Lookout 111,U.S. House,,D,James Sherow,21
Ellis,South Lookout 110,U.S. House,,D,James Sherow,33
Ellis,Victoria,U.S. House,,D,James Sherow,104
Ellis,West Big Creek 110,U.S. House,,D,James Sherow,5
Ellis,West Big Creek 111,U.S. House,,D,James Sherow,11
Ellis,Wheatland,U.S. House,,D,James Sherow,37
Ellis,Buckeye,U.S. House,,R,Tim Huelskamp,136
Ellis,Catherine,U.S. House,,R,Tim Huelskamp,95
Ellis,East Big Creek,U.S. House,,R,Tim Huelskamp,228
Ellis,Ellis twp,U.S. House,,R,Tim Huelskamp,144
Ellis,Ellis W1,U.S. House,,R,Tim Huelskamp,187
Ellis,Ellis W2,U.S. House,,R,Tim Huelskamp,264
Ellis,Ellis W3,U.S. House,,R,Tim Huelskamp,141
Ellis,Freedom,U.S. House,,R,Tim Huelskamp,32
Ellis,Herzog 110,U.S. House,,R,Tim Huelskamp,76
Ellis,Herzog 111,U.S. House,,R,Tim Huelskamp,133
Ellis,North Big Creek 110,U.S. House,,R,Tim Huelskamp,53
Ellis,North Big Creek 111,U.S. House,,R,Tim Huelskamp,149
Ellis,North Lookout 110,U.S. House,,R,Tim Huelskamp,38
Ellis,North Lookout 111,U.S. House,,R,Tim Huelskamp,37
Ellis,South Lookout 110,U.S. House,,R,Tim Huelskamp,78
Ellis,Victoria,U.S. House,,R,Tim Huelskamp,248
Ellis,West Big Creek 110,U.S. House,,R,Tim Huelskamp,27
Ellis,West Big Creek 111,U.S. House,,R,Tim Huelskamp,26
Ellis,Wheatland,U.S. House,,R,Tim Huelskamp,120
Ellis,East Big Creek,U.S. House,,,writeins,1
Ellis,North Big Creek 111,U.S. House,,,writeins,1
Ellis,North Lookout 110,U.S. House,,,writeins,1
Ellis,West Big Creek 110,U.S. House,,,writeins,1
Ellis,Buckeye,Governor,,L,Keen Umbehr,4
Ellis,Catherine,Governor,,L,Keen Umbehr,6
Ellis,East Big Creek,Governor,,L,Keen Umbehr,10
Ellis,Ellis twp,Governor,,L,Keen Umbehr,7
Ellis,Ellis W1,Governor,,L,Keen Umbehr,11
Ellis,Ellis W2,Governor,,L,Keen Umbehr,18
Ellis,Ellis W3,Governor,,L,Keen Umbehr,13
Ellis,Freedom,Governor,,L,Keen Umbehr,0
Ellis,Herzog 110,Governor,,L,Keen Umbehr,5
Ellis,Herzog 111,Governor,,L,Keen Umbehr,10
Ellis,North Big Creek 110,Governor,,L,Keen Umbehr,3
Ellis,North Big Creek 111,Governor,,L,Keen Umbehr,6
Ellis,North Lookout 110,Governor,,L,Keen Umbehr,4
Ellis,North Lookout 111,Governor,,L,Keen Umbehr,2
Ellis,South Lookout 110,Governor,,L,Keen Umbehr,4
Ellis,Victoria,Governor,,L,Keen Umbehr,18
Ellis,West Big Creek 110,Governor,,L,Keen Umbehr,0
Ellis,West Big Creek 111,Governor,,L,Keen Umbehr,2
Ellis,Wheatland,Governor,,L,Keen Umbehr,4
Ellis,Buckeye,Governor,,D,Paul Davis,50
Ellis,Catherine,Governor,,D,Paul Davis,45
Ellis,East Big Creek,Governor,,D,Paul Davis,110
Ellis,Ellis twp,Governor,,D,Paul Davis,64
Ellis,Ellis W1,Governor,,D,Paul Davis,95
Ellis,Ellis W2,Governor,,D,Paul Davis,168
Ellis,Ellis W3,Governor,,D,Paul Davis,81
Ellis,Freedom,Governor,,D,Paul Davis,14
Ellis,Herzog 110,Governor,,D,Paul Davis,36
Ellis,Herzog 111,Governor,,D,Paul Davis,76
