county,precinct,office,district,party,candidate,vote
Lincoln,Beaver Township,Governor,,D,Paul Davis,10
Lincoln,Cedron Township,Governor,,D,Paul Davis,4
Lincoln,Colorado Township,Governor,,D,Paul Davis,20
Lincoln,Elkhorn Township Part A,Governor,,D,Paul Davis,12
Lincoln,Franklin Township,Governor,,D,Paul Davis,13
Lincoln,Golden Belt Township,Governor,,D,Paul Davis,10
Lincoln,Grant Township,Governor,,D,Paul Davis,8
Lincoln,Hanover Township,Governor,,D,Paul Davis,3
Lincoln,Highland Township,Governor,,D,Paul Davis,12
Lincoln,Indiana Township,Governor,,D,Paul Davis,6
Lincoln,Lincoln Precinct 1,Governor,,D,Paul Davis,85
Lincoln,Lincoln Precinct 2,Governor,,D,Paul Davis,88
Lincoln,Logan Township,Governor,,D,Paul Davis,4
Lincoln,Madison Township,Governor,,D,Paul Davis,13
Lincoln,Marion Township,Governor,,D,Paul Davis,1
Lincoln,Orange Township,Governor,,D,Paul Davis,5
Lincoln,Pleasant Township,Governor,,D,Paul Davis,52
Lincoln,Salt Creek Township,Governor,,D,Paul Davis,12
Lincoln,Scott Township,Governor,,D,Paul Davis,14
Lincoln,Valley Township,Governor,,D,Paul Davis,8
Lincoln,Vesper Township,Governor,,D,Paul Davis,14
Lincoln,Battle Creek Township,Governor,,L,Keen Umbehr,1
Lincoln,Beaver Township,Governor,,L,Keen Umbehr,1
Lincoln,Cedron Township,Governor,,L,Keen Umbehr,1
Lincoln,Colorado Township,Governor,,L,Keen Umbehr,2
Lincoln,Elkhorn Township Part A,Governor,,L,Keen Umbehr,2
Lincoln,Franklin Township,Governor,,L,Keen Umbehr,2
Lincoln,Golden Belt Township,Governor,,L,Keen Umbehr,0
Lincoln,Grant Township,Governor,,L,Keen Umbehr,2
Lincoln,Hanover Township,Governor,,L,Keen Umbehr,1
Lincoln,Highland Township,Governor,,L,Keen Umbehr,1
Lincoln,Indiana Township,Governor,,L,Keen Umbehr,2
Lincoln,Lincoln Precinct 1,Governor,,L,Keen Umbehr,6
Lincoln,Lincoln Precinct 2,Governor,,L,Keen Umbehr,8
Lincoln,Logan Township,Governor,,L,Keen Umbehr,1
Lincoln,Madison Township,Governor,,L,Keen Umbehr,3
Lincoln,Marion Township,Governor,,L,Keen Umbehr,0
Lincoln,Orange Township,Governor,,L,Keen Umbehr,2
Lincoln,Pleasant Township,Governor,,L,Keen Umbehr,2
Lincoln,Salt Creek Township,Governor,,L,Keen Umbehr,2
Lincoln,Scott Township,Governor,,L,Keen Umbehr,2
Lincoln,Valley Township,Governor,,L,Keen Umbehr,0
Lincoln,Vesper Township,Governor,,L,Keen Umbehr,1
Lincoln,Battle Creek Township,Secretary of State,,R,Kris Kobach,14
Lincoln,Beaver Township,Secretary of State,,R,Kris Kobach,17
Lincoln,Cedron Township,Secretary of State,,R,Kris Kobach,10
Lincoln,Colorado Township,Secretary of State,,R,Kris Kobach,67
Lincoln,Elkhorn Township Part A,Secretary of State,,R,Kris Kobach,47
Lincoln,Franklin Township,Secretary of State,,R,Kris Kobach,35
Lincoln,Golden Belt Township,Secretary of State,,R,Kris Kobach,16
Lincoln,Grant Township,Secretary of State,,R,Kris Kobach,25
Lincoln,Hanover Township,Secretary of State,,R,Kris Kobach,15
Lincoln,Highland Township,Secretary of State,,R,Kris Kobach,22
Lincoln,Indiana Township,Secretary of State,,R,Kris Kobach,21
Lincoln,Lincoln Precinct 1,Secretary of State,,R,Kris Kobach,126
Lincoln,Lincoln Precinct 2,Secretary of State,,R,Kris Kobach,143
Lincoln,Logan Township,Secretary of State,,R,Kris Kobach,26
Lincoln,Madison Township,Secretary of State,,R,Kris Kobach,28
Lincoln,Marion Township,Secretary of State,,R,Kris Kobach,8
Lincoln,Orange Township,Secretary of State,,R,Kris Kobach,23
Lincoln,Pleasant Township,Secretary of State,,R,Kris Kobach,105
Lincoln,Salt Creek Township,Secretary of State,,R,Kris Kobach,16
Lincoln,Scott Township,Secretary of State,,R,Kris Kobach,33
Lincoln,Valley Township,Secretary of State,,R,Kris Kobach,12
Lincoln,Vesper Township,Secretary of State,,R,Kris Kobach,29
Lincoln,Battle Creek Township,Secretary of State,,D,Jean Schodorf,3
Lincoln,Beaver Township,Secretary of State,,D,Jean Schodorf,6
Lincoln,Cedron Township,Secretary of State,,D,Jean Schodorf,4
Lincoln,Colorado Township,Secretary of State,,D,Jean Schodorf,17
Lincoln,Elkhorn Township Part A,Secretary of State,,D,Jean Schodorf,11
Lincoln,Franklin Township,Secretary of State,,D,Jean Schodorf,12
Lincoln,Golden Belt Township,Secretary of State,,D,Jean Schodorf,11
Lincoln,Grant Township,Secretary of State,,D,Jean Schodorf,6
Lincoln,Hanover Township,Secretary of State,,D,Jean Schodorf,3
Lincoln,Highland Township,Secretary of State,,D,Jean Schodorf,10
Lincoln,Indiana Township,Secretary of State,,D,Jean Schodorf,7
Lincoln,Lincoln Precinct 1,Secretary of State,,D,Jean Schodorf,65
Lincoln,Lincoln Precinct 2,Secretary of State,,D,Jean Schodorf,76
Lincoln,Logan Township,Secretary of State,,D,Jean Schodorf,4
Lincoln,Madison Township,Secretary of State,,D,Jean Schodorf,8
Lincoln,Marion Township,Secretary of State,,D,Jean Schodorf,2
Lincoln,Orange Township,Secretary of State,,D,Jean Schodorf,3
Lincoln,Pleasant Township,Secretary of State,,D,Jean Schodorf,41
Lincoln,Salt Creek Township,Secretary of State,,D,Jean Schodorf,11
Lincoln,Scott Township,Secretary of State,,D,Jean Schodorf,10
Lincoln,Valley Township,Secretary of State,,D,Jean Schodorf,5
Lincoln,Vesper Township,Secretary of State,,D,Jean Schodorf,11
Lincoln,Battle Creek Township,Attorney General,,R,Derek Schmidt,16
Lincoln,Beaver Township,Attorney General,,R,Derek Schmidt,22
Lincoln,Cedron Township,Attorney General,,R,Derek Schmidt,11
Lincoln,Colorado Township,Attorney General,,R,Derek Schmidt,73
Lincoln,Elkhorn Township Part A,Attorney General,,R,Derek Schmidt,51
Lincoln,Franklin Township,Attorney General,,R,Derek Schmidt,37
Lincoln,Golden Belt Township,Attorney General,,R,Derek Schmidt,18
Lincoln,Grant Township,Attorney General,,R,Derek Schmidt,28
Lincoln,Hanover Township,Attorney General,,R,Derek Schmidt,16
Lincoln,Highland Township,Attorney General,,R,Derek Schmidt,23
Lincoln,Indiana Township,Attorney General,,R,Derek Schmidt,27
Lincoln,Lincoln Precinct 1,Attorney General,,R,Derek Schmidt,148
Lincoln,Lincoln Precinct 2,Attorney General,,R,Derek Schmidt,172
Lincoln,Logan Township,Attorney General,,R,Derek Schmidt,26
Lincoln,Madison Township,Attorney General,,R,Derek Schmidt,30
Lincoln,Marion Township,Attorney General,,R,Derek Schmidt,8
Lincoln,Orange Township,Attorney General,,R,Derek Schmidt,24
Lincoln,Pleasant Township,Attorney General,,R,Derek Schmidt,112
Lincoln,Salt Creek Township,Attorney General,,R,Derek Schmidt,22
Lincoln,Scott Township,Attorney General,,R,Derek Schmidt,36
Lincoln,Valley Township,Attorney General,,R,Derek Schmidt,16
Lincoln,Vesper Township,Attorney General,,R,Derek Schmidt,32
Lincoln,Battle Creek Township,Attorney General,,D,AJ Kotich,1
Lincoln,Beaver Township,Attorney General,,D,AJ Kotich,2
Lincoln,Cedron Township,Attorney General,,D,AJ Kotich,3
Lincoln,Colorado Township,Attorney General,,D,AJ Kotich,9
Lincoln,Elkhorn Township Part A,Attorney General,,D,AJ Kotich,6
Lincoln,Franklin Township,Attorney General,,D,AJ Kotich,7
Lincoln,Golden Belt Township,Attorney General,,D,AJ Kotich,7
Lincoln,Grant Township,Attorney General,,D,AJ Kotich,2
Lincoln,Hanover Township,Attorney General,,D,AJ Kotich,2
Lincoln,Highland Township,Attorney General,,D,AJ Kotich,8
Lincoln,Indiana Township,Attorney General,,D,AJ Kotich,2
Lincoln,Lincoln Precinct 1,Attorney General,,D,AJ Kotich,37
Lincoln,Lincoln Precinct 2,Attorney General,,D,AJ Kotich,46
Lincoln,Logan Township,Attorney General,,D,AJ Kotich,4
Lincoln,Madison Township,Attorney General,,D,AJ Kotich,5
Lincoln,Marion Township,Attorney General,,D,AJ Kotich,1
Lincoln,Orange Township,Attorney General,,D,AJ Kotich,1
Lincoln,Pleasant Township,Attorney General,,D,AJ Kotich,32
Lincoln,Salt Creek Township,Attorney General,,D,AJ Kotich,2
Lincoln,Scott Township,Attorney General,,D,AJ Kotich,5
Lincoln,Valley Township,Attorney General,,D,AJ Kotich,1
Lincoln,Vesper Township,Attorney General,,D,AJ Kotich,8
Lincoln,Battle Creek Township,State Treasurer,,R,Ron Estes,14
Lincoln,Beaver Township,State Treasurer,,R,Ron Estes,23
Lincoln,Cedron Township,State Treasurer,,R,Ron Estes,11
Lincoln,Colorado Township,State Treasurer,,R,Ron Estes,69
Lincoln,Elkhorn Township,State Treasurer,,R,Ron Estes,53
Lincoln,Franklin Township,State Treasurer,,R,Ron Estes,41
Lincoln,Golden Belt Township,State Treasurer,,R,Ron Estes,19
Lincoln,Grant Township,State Treasurer,,R,Ron Estes,28
Lincoln,Hanover Township,State Treasurer,,R,Ron Estes,17
Lincoln,Highland Township,State Treasurer,,R,Ron Estes,23
Lincoln,Indiana Township,State Treasurer,,R,Ron Estes,23
Lincoln,Lincoln Precinct 1,State Treasurer,,R,Ron Estes,151
Lincoln,Lincoln Precinct 2,State Treasurer,,R,Ron Estes,170
Lincoln,Logan Township,State Treasurer,,R,Ron Estes,26
Lincoln,Madison Township,State Treasurer,,R,Ron Estes,27
Lincoln,Marion Township,State Treasurer,,R,Ron Estes,10
Lincoln,Orange Township,State Treasurer,,R,Ron Estes,23
Lincoln,Pleasant Township,State Treasurer,,R,Ron Estes,113
Lincoln,Salt Creek Township,State Treasurer,,R,Ron Estes,21
Lincoln,Scott Township,State Treasurer,,R,Ron Estes,37
Lincoln,Valley Township,State Treasurer,,R,Ron Estes,15
Lincoln,Vesper Township,State Treasurer,,R,Ron Estes,34
Lincoln,Battle Creek Township,State Treasurer,,D,Carmen Alldritt,3
Lincoln,Beaver Township,State Treasurer,,D,Carmen Alldritt,1
Lincoln,Cedron Township,State Treasurer,,D,Carmen Alldritt,3
Lincoln,Colorado Township,State Treasurer,,D,Carmen Alldritt,13
Lincoln,Elkhorn Township Part A,State Treasurer,,D,Carmen Alldritt,5
Lincoln,Franklin Township,State Treasurer,,D,Carmen Alldritt,3
Lincoln,Golden Belt Township,State Treasurer,,D,Carmen Alldritt,7
Lincoln,Grant Township,State Treasurer,,D,Carmen Alldritt,2
Lincoln,Hanover Township,State Treasurer,,D,Carmen Alldritt,1
Lincoln,Highland Township,State Treasurer,,D,Carmen Alldritt,9
Lincoln,Indiana Township,State Treasurer,,D,Carmen Alldritt,4
Lincoln,Lincoln Precinct 1,State Treasurer,,D,Carmen Alldritt,38
Lincoln,Lincoln Precinct 2,State Treasurer,,D,Carmen Alldritt,44
Lincoln,Logan Township,State Treasurer,,D,Carmen Alldritt,4
Lincoln,Madison Township,State Treasurer,,D,Carmen Alldritt,8
Lincoln,Marion Township,State Treasurer,,D,Carmen Alldritt,0
Lincoln,Orange Township,State Treasurer,,D,Carmen Alldritt,2
Lincoln,Pleasant Township,State Treasurer,,D,Carmen Alldritt,31
Lincoln,Salt Creek Township,State Treasurer,,D,Carmen Alldritt,5
Lincoln,Scott Township,State Treasurer,,D,Carmen Alldritt,5
Lincoln,Valley Township,State Treasurer,,D,Carmen Alldritt,2
Lincoln,Vesper Township,State Treasurer,,D,Carmen Alldritt,7
Lincoln,Battle Creek Township,Insurance Commissioner,,R,Ken Selzer,14
Lincoln,Beaver Township,Insurance Commissioner,,R,Ken Selzer,20
Lincoln,Cedron Township,Insurance Commissioner,,R,Ken Selzer,10
Lincoln,Colorado Township,Insurance Commissioner,,R,Ken Selzer,62
Lincoln,Elkhorn Township,Insurance Commissioner,,R,Ken Selzer,50
Lincoln,Franklin Township,Insurance Commissioner,,R,Ken Selzer,36
Lincoln,Golden Belt Township,Insurance Commissioner,,R,Ken Selzer,17
Lincoln,Grant Township,Insurance Commissioner,,R,Ken Selzer,29
Lincoln,Hanover Township,Insurance Commissioner,,R,Ken Selzer,13
Lincoln,Highland Township,Insurance Commissioner,,R,Ken Selzer,18
Lincoln,Indiana Township,Insurance Commissioner,,R,Ken Selzer,23
Lincoln,Lincoln Precinct 1,Insurance Commissioner,,R,Ken Selzer,139
Lincoln,Lincoln Precinct 2,Insurance Commissioner,,R,Ken Selzer,157
Lincoln,Logan Township,Insurance Commissioner,,R,Ken Selzer,25
Lincoln,Madison Township,Insurance Commissioner,,R,Ken Selzer,29
Lincoln,Marion Township,Insurance Commissioner,,R,Ken Selzer,8
Lincoln,Orange Township,Insurance Commissioner,,R,Ken Selzer,21
Lincoln,Pleasant Township,Insurance Commissioner,,R,Ken Selzer,106
Lincoln,Salt Creek Township,Insurance Commissioner,,R,Ken Selzer,18
Lincoln,Scott Township,Insurance Commissioner,,R,Ken Selzer,35
Lincoln,Valley Township,Insurance Commissioner,,R,Ken Selzer,13
Lincoln,Vesper Township,Insurance Commissioner,,R,Ken Selzer,28
Lincoln,Battle Creek Township,Insurance Commissioner,,D,Dennis Anderson,2
Lincoln,Beaver Township,Insurance Commissioner,,D,Dennis Anderson,2
Lincoln,Cedron Township,Insurance Commissioner,,D,Dennis Anderson,4
Lincoln,Colorado Township,Insurance Commissioner,,D,Dennis Anderson,19
Lincoln,Elkhorn Township Part A,Insurance Commissioner,,D,Dennis Anderson,6
Lincoln,Franklin Township,Insurance Commissioner,,D,Dennis Anderson,6
Lincoln,Golden Belt Township,Insurance Commissioner,,D,Dennis Anderson,9
Lincoln,Grant Township,Insurance Commissioner,,D,Dennis Anderson,1
Lincoln,Hanover Township,Insurance Commissioner,,D,Dennis Anderson,4
Lincoln,Highland Township,Insurance Commissioner,,D,Dennis Anderson,13
Lincoln,Indiana Township,Insurance Commissioner,,D,Dennis Anderson,3
Lincoln,Lincoln Precinct 1,Insurance Commissioner,,D,Dennis Anderson,46
Lincoln,Lincoln Precinct 2,Insurance Commissioner,,D,Dennis Anderson,55
Lincoln,Logan Township,Insurance Commissioner,,D,Dennis Anderson,4
Lincoln,Madison Township,Insurance Commissioner,,D,Dennis Anderson,9
Lincoln,Marion Township,Insurance Commissioner,,D,Dennis Anderson,1
Lincoln,Orange Township,Insurance Commissioner,,D,Dennis Anderson,3
Lincoln,Pleasant Township,Insurance Commissioner,,D,Dennis Anderson,38
Lincoln,Salt Creek Township,Insurance Commissioner,,D,Dennis Anderson,6
Lincoln,Scott Township,Insurance Commissioner,,D,Dennis Anderson,7
Lincoln,Valley Township,Insurance Commissioner,,D,Dennis Anderson,3
Lincoln,Vesper Township,Insurance Commissioner,,D,Dennis Anderson,10
Lincoln,Battle Creek Township,State House 109,H109,R,Troy Waymaster R,13
Lincoln,Beaver Township,State House 107,107,R,Susan Concannon R,22
Lincoln,Cedron Township,State House 109,H109,R,Troy Waymaster R,14
Lincoln,Colorado Township,State House 107,107,R,Susan Concannon R,77
Lincoln,Elkhorn Township Part A,State House 107,107,R,Susan Concannon R,55
Lincoln,Franklin Township,State House 107,107,R,Susan Concannon R,45
Lincoln,Golden Belt Township,State House 109,H109,R,Troy Waymaster R,26
Lincoln,Grant Township,State House 109,H109,R,Troy Waymaster R,27
Lincoln,Hanover Township,State House 109,H109,R,Troy Waymaster R,17
Lincoln,Highland Township,State House 109,H109,R,Troy Waymaster R,25
Lincoln,Indiana Township,State House 109,H109,R,Troy Waymaster R,26
Lincoln,Lincoln Precinct 1,State House 109,H109,R,Troy Waymaster R,176
Lincoln,Lincoln Precinct 2,State House 109,H109,R,Troy Waymaster R,202
Lincoln,Logan Township,State House 107,107,R,Susan Concannon R,24
Lincoln,Madison Township,State House 107,107,R,Susan Concannon R,31
Lincoln,Marion Township,State House 109,H109,R,Troy Waymaster R,10
Lincoln,Orange Township,State House 109,H109,R,Troy Waymaster R,25
Lincoln,Pleasant Township,State House 109,H109,R,Troy Waymaster R,137
Lincoln,Salt Creek Township,State House 107,107,R,Susan Concannon R,24
Lincoln,Scott Township,State House 107,107,R,Susan Concannon R,43
Lincoln,Valley Township,State House 109,H109,R,Troy Waymaster R,15
Lincoln,Vesper Township,State House 109,H109,R,Troy Waymaster R,36
Lincoln,Scott Township,U.S. Senate,,wri,Tim Huelskamp,1
Lincoln,Logan Township,State House 107,107,wri,Matt Olde,1
Lincoln,Logan Township,State House 107,107,wri,Sherry Snyder,1
Lincoln,Pleasant Township,State House 109,H109,wri,Kerrick Kuder R,2
Lincoln,Lincoln 1,State House 109,H109,wri,Jim Hedge,1
Lincoln,Lincoln 2,State House 109,H109,wri,Lowell Larson,1
Lincoln,Lincoln 2,State House 109,H109,wri,Jeffery Longberger,1
Lincoln,Lincoln 2,State House 109,H109,wri,Mark Kelly,1
