Leavenworth,"0043 Ft Leavenworth, Pct 42",US Senate,,R,Pat Roberts,19
Leavenworth,0019 Springdale/Alexandria,US Senate,,I,Greg Orman,84
Leavenworth,0020 Lansing Ward 1,US Senate,,I,Greg Orman,215
Leavenworth,0021 Lansing Ward 2,US Senate,,I,Greg Orman,264
Leavenworth,0022 Lansing Ward 3,US Senate,,I,Greg Orman,299
Leavenworth,0023 Lansing Ward 4,US Senate,,I,Greg Orman,304
Leavenworth,0024 Delaware 1,US Senate,,I,Greg Orman,68
Leavenworth,0025 Delaware 2,US Senate,,I,Greg Orman,32
Leavenworth,0026 Delaware 3,US Senate,,I,Greg Orman,36
Leavenworth,0027 Delaware 4,US Senate,,I,Greg Orman,1
Leavenworth,0028 Easton/Easton,US Senate,,I,Greg Orman,140
Leavenworth,0029 Basehor City/Fairmount,US Senate,,I,Greg Orman,732
Leavenworth,0030 Basehor Twp/Fairmount,US Senate,,I,Greg Orman,237
Leavenworth,0031 Glenwood/Fairmount,US Senate,,I,Greg Orman,400
Leavenworth,0032 Boling/High Prairie,US Senate,,I,Greg Orman,291
Leavenworth,0033 Kickapoo/Kickapoo,US Senate,,I,Greg Orman,260
Leavenworth,0034 Reno West 42,US Senate,,I,Greg Orman,251
Leavenworth,0035 Reno East 38,US Senate,,I,Greg Orman,50
Leavenworth,0036 Linwood/Sherman,US Senate,,I,Greg Orman,413
Leavenworth,0037 Stranger/Stranger,US Senate,,I,Greg Orman,227
Leavenworth,0038 Walnut/Stranger,US Senate,,I,Greg Orman,201
Leavenworth,0039 Tonganoxie North,US Senate,,I,Greg Orman,329
Leavenworth,0040 Tonganoxie South,US Senate,,I,Greg Orman,271
Leavenworth,0041 Tonganoxie Rural,US Senate,,I,Greg Orman,370
Leavenworth,"0042 Ft Leavenworth, Pct 41",US Senate,,I,Greg Orman,22
Leavenworth,"0043 Ft Leavenworth, Pct 42",US Senate,,I,Greg Orman,4
Leavenworth,0019 Springdale/Alexandria,US Senate,,L,Randall Batson,20
Leavenworth,0020 Lansing Ward 1,US Senate,,L,Randall Batson,39
Leavenworth,0021 Lansing Ward 2,US Senate,,L,Randall Batson,25
Leavenworth,0022 Lansing Ward 3,US Senate,,L,Randall Batson,39
Leavenworth,0023 Lansing Ward 4,US Senate,,L,Randall Batson,40
Leavenworth,0024 Delaware 1,US Senate,,L,Randall Batson,7
Leavenworth,0025 Delaware 2,US Senate,,L,Randall Batson,1
Leavenworth,0026 Delaware 3,US Senate,,L,Randall Batson,4
Leavenworth,0027 Delaware 4,US Senate,,L,Randall Batson,0
Leavenworth,0028 Easton/Easton,US Senate,,L,Randall Batson,24
Leavenworth,0029 Basehor City/Fairmount,US Senate,,L,Randall Batson,57
Leavenworth,0030 Basehor Twp/Fairmount,US Senate,,L,Randall Batson,29
Leavenworth,0031 Glenwood/Fairmount,US Senate,,L,Randall Batson,34
Leavenworth,0032 Boling/High Prairie,US Senate,,L,Randall Batson,28
Leavenworth,0033 Kickapoo/Kickapoo,US Senate,,L,Randall Batson,18
Leavenworth,0034 Reno West 42,US Senate,,L,Randall Batson,12
Leavenworth,0035 Reno East 38,US Senate,,L,Randall Batson,4
Leavenworth,0036 Linwood/Sherman,US Senate,,L,Randall Batson,37
Leavenworth,0037 Stranger/Stranger,US Senate,,L,Randall Batson,21
Leavenworth,0038 Walnut/Stranger,US Senate,,L,Randall Batson,12
Leavenworth,0039 Tonganoxie North,US Senate,,L,Randall Batson,35
Leavenworth,0040 Tonganoxie South,US Senate,,L,Randall Batson,19
Leavenworth,0041 Tonganoxie Rural,US Senate,,L,Randall Batson,38
Leavenworth,"0042 Ft Leavenworth, Pct 41",US Senate,,L,Randall Batson,4
Leavenworth,"0043 Ft Leavenworth, Pct 42",US Senate,,L,Randall Batson,0
Leavenworth,0019 Springdale/Alexandria,Congress 2,CD2,R,Lynn Jenkins,228
Leavenworth,0020 Lansing Ward 1,Congress 2,CD2,R,Lynn Jenkins,353
Leavenworth,0021 Lansing Ward 2,Congress 2,CD2,R,Lynn Jenkins,503
Leavenworth,0022 Lansing Ward 3,Congress 2,CD2,R,Lynn Jenkins,447
Leavenworth,0023 Lansing Ward 4,Congress 2,CD2,R,Lynn Jenkins,472
Leavenworth,0024 Delaware 1,Congress 2,CD2,R,Lynn Jenkins,135
Leavenworth,0025 Delaware 2,Congress 2,CD2,R,Lynn Jenkins,60
Leavenworth,0026 Delaware 3,Congress 2,CD2,R,Lynn Jenkins,86
Leavenworth,0027 Delaware 4,Congress 2,CD2,R,Lynn Jenkins,3
Leavenworth,0028 Easton/Easton,Congress 2,CD2,R,Lynn Jenkins,267
Leavenworth,0029 Basehor City/Fairmount,Congress 2,CD2,R,Lynn Jenkins,1056
Leavenworth,0030 Basehor Twp/Fairmount,Congress 2,CD2,R,Lynn Jenkins,497
Leavenworth,0031 Glenwood/Fairmount,Congress 2,CD2,R,Lynn Jenkins,671
Leavenworth,0032 Boling/High Prairie,Congress 2,CD2,R,Lynn Jenkins,577
Leavenworth,0033 Kickapoo/Kickapoo,Congress 2,CD2,R,Lynn Jenkins,505
Leavenworth,0034 Reno West 42,Congress 2,CD2,R,Lynn Jenkins,286
Leavenworth,0035 Reno East 38,Congress 2,CD2,R,Lynn Jenkins,59
Leavenworth,0036 Linwood/Sherman,Congress 2,CD2,R,Lynn Jenkins,601
Leavenworth,0037 Stranger/Stranger,Congress 2,CD2,R,Lynn Jenkins,396
Leavenworth,0038 Walnut/Stranger,Congress 2,CD2,R,Lynn Jenkins,286
Leavenworth,0039 Tonganoxie North,Congress 2,CD2,R,Lynn Jenkins,492
Leavenworth,0040 Tonganoxie South,Congress 2,CD2,R,Lynn Jenkins,308
Leavenworth,0041 Tonganoxie Rural,Congress 2,CD2,R,Lynn Jenkins,560
Leavenworth,"0042 Ft Leavenworth, Pct 41",Congress 2,CD2,R,Lynn Jenkins,34
Leavenworth,"0043 Ft Leavenworth, Pct 42",Congress 2,CD2,R,Lynn Jenkins,21
Leavenworth,0019 Springdale/Alexandria,Congress 2,CD2,D,Margie Wakefield,51
Leavenworth,0020 Lansing Ward 1,Congress 2,CD2,D,Margie Wakefield,136
Leavenworth,0021 Lansing Ward 2,Congress 2,CD2,D,Margie Wakefield,185
Leavenworth,0022 Lansing Ward 3,Congress 2,CD2,D,Margie Wakefield,215
Leavenworth,0023 Lansing Ward 4,Congress 2,CD2,D,Margie Wakefield,213
Leavenworth,0024 Delaware 1,Congress 2,CD2,D,Margie Wakefield,41
Leavenworth,0025 Delaware 2,Congress 2,CD2,D,Margie Wakefield,20
Leavenworth,0026 Delaware 3,Congress 2,CD2,D,Margie Wakefield,18
Leavenworth,0027 Delaware 4,Congress 2,CD2,D,Margie Wakefield,0
Leavenworth,0028 Easton/Easton,Congress 2,CD2,D,Margie Wakefield,76
Leavenworth,0029 Basehor City/Fairmount,Congress 2,CD2,D,Margie Wakefield,517
Leavenworth,0030 Basehor Twp/Fairmount,Congress 2,CD2,D,Margie Wakefield,160
Leavenworth,0031 Glenwood/Fairmount,Congress 2,CD2,D,Margie Wakefield,281
Leavenworth,0032 Boling/High Prairie,Congress 2,CD2,D,Margie Wakefield,186
Leavenworth,0033 Kickapoo/Kickapoo,Congress 2,CD2,D,Margie Wakefield,176
Leavenworth,0034 Reno West 42,Congress 2,CD2,D,Margie Wakefield,194
Leavenworth,0035 Reno East 38,Congress 2,CD2,D,Margie Wakefield,39
Leavenworth,0036 Linwood/Sherman,Congress 2,CD2,D,Margie Wakefield,291
Leavenworth,0037 Stranger/Stranger,Congress 2,CD2,D,Margie Wakefield,160
Leavenworth,0038 Walnut/Stranger,Congress 2,CD2,D,Margie Wakefield,140
Leavenworth,0039 Tonganoxie North,Congress 2,CD2,D,Margie Wakefield,226
Leavenworth,0040 Tonganoxie South,Congress 2,CD2,D,Margie Wakefield,206
Leavenworth,0041 Tonganoxie Rural,Congress 2,CD2,D,Margie Wakefield,268
Leavenworth,"0042 Ft Leavenworth, Pct 41",Congress 2,CD2,D,Margie Wakefield,14
Leavenworth,"0043 Ft Leavenworth, Pct 42",Congress 2,CD2,D,Margie Wakefield,2
Leavenworth,0019 Springdale/Alexandria,Congress 2,CD2,L,Chris Clemmons,15
Leavenworth,0020 Lansing Ward 1,Congress 2,CD2,L,Chris Clemmons,34
Leavenworth,0021 Lansing Ward 2,Congress 2,CD2,L,Chris Clemmons,28
Leavenworth,0022 Lansing Ward 3,Congress 2,CD2,L,Chris Clemmons,33
Leavenworth,0023 Lansing Ward 4,Congress 2,CD2,L,Chris Clemmons,43
Leavenworth,0024 Delaware 1,Congress 2,CD2,L,Chris Clemmons,15
Leavenworth,0025 Delaware 2,Congress 2,CD2,L,Chris Clemmons,2
Leavenworth,0026 Delaware 3,Congress 2,CD2,L,Chris Clemmons,8
Leavenworth,0027 Delaware 4,Congress 2,CD2,L,Chris Clemmons,0
Leavenworth,0028 Easton/Easton,Congress 2,CD2,L,Chris Clemmons,26
Leavenworth,0029 Basehor City/Fairmount,Congress 2,CD2,L,Chris Clemmons,60
Leavenworth,0030 Basehor Twp/Fairmount,Congress 2,CD2,L,Chris Clemmons,31
Leavenworth,0031 Glenwood/Fairmount,Congress 2,CD2,L,Chris Clemmons,42
Leavenworth,0032 Boling/High Prairie,Congress 2,CD2,L,Chris Clemmons,37
Leavenworth,0033 Kickapoo/Kickapoo,Congress 2,CD2,L,Chris Clemmons,38
Leavenworth,0034 Reno West 42,Congress 2,CD2,L,Chris Clemmons,17
Leavenworth,0035 Reno East 38,Congress 2,CD2,L,Chris Clemmons,2
Leavenworth,0036 Linwood/Sherman,Congress 2,CD2,L,Chris Clemmons,36
Leavenworth,0037 Stranger/Stranger,Congress 2,CD2,L,Chris Clemmons,23
Leavenworth,0038 Walnut/Stranger,Congress 2,CD2,L,Chris Clemmons,7
Leavenworth,0039 Tonganoxie North,Congress 2,CD2,L,Chris Clemmons,44
Leavenworth,0040 Tonganoxie South,Congress 2,CD2,L,Chris Clemmons,34
Leavenworth,0041 Tonganoxie Rural,Congress 2,CD2,L,Chris Clemmons,40
Leavenworth,"0042 Ft Leavenworth, Pct 41",Congress 2,CD2,L,Chris Clemmons,5
Leavenworth,"0043 Ft Leavenworth, Pct 42",Congress 2,CD2,L,Chris Clemmons,0
Leavenworth,0019 Springdale/Alexandria,Governor,,R,Sam Brownback,181
Leavenworth,0020 Lansing Ward 1,Governor,,R,Sam Brownback,257
Leavenworth,0021 Lansing Ward 2,Governor,,R,Sam Brownback,414
Leavenworth,0022 Lansing Ward 3,Governor,,R,Sam Brownback,370
Leavenworth,0023 Lansing Ward 4,Governor,,R,Sam Brownback,361
Leavenworth,0024 Delaware 1,Governor,,R,Sam Brownback,109
Leavenworth,0025 Delaware 2,Governor,,R,Sam Brownback,42
Leavenworth,0026 Delaware 3,Governor,,R,Sam Brownback,68
Leavenworth,0027 Delaware 4,Governor,,R,Sam Brownback,3
Leavenworth,0028 Easton/Easton,Governor,,R,Sam Brownback,208
Leavenworth,0029 Basehor City/Fairmount,Governor,,R,Sam Brownback,822
Leavenworth,0030 Basehor Twp/Fairmount,Governor,,R,Sam Brownback,403
Leavenworth,0031 Glenwood/Fairmount,Governor,,R,Sam Brownback,539
Leavenworth,0032 Boling/High Prairie,Governor,,R,Sam Brownback,471
Leavenworth,0033 Kickapoo/Kickapoo,Governor,,R,Sam Brownback,435
Leavenworth,0034 Reno West 42,Governor,,R,Sam Brownback,212
Leavenworth,0035 Reno East 38,Governor,,R,Sam Brownback,46
Leavenworth,0036 Linwood/Sherman,Governor,,R,Sam Brownback,473
Leavenworth,0037 Stranger/Stranger,Governor,,R,Sam Brownback,317
Leavenworth,0038 Walnut/Stranger,Governor,,R,Sam Brownback,210
Leavenworth,0039 Tonganoxie North,Governor,,R,Sam Brownback,388
Leavenworth,0040 Tonganoxie South,Governor,,R,Sam Brownback,243
Leavenworth,0041 Tonganoxie Rural,Governor,,R,Sam Brownback,459
Leavenworth,"0042 Ft Leavenworth, Pct 41",Governor,,R,Sam Brownback,35
Leavenworth,"0043 Ft Leavenworth, Pct 42",Governor,,R,Sam Brownback,21
Leavenworth,0019 Springdale/Alexandria,Governor,,D,Paul Davis,96
Leavenworth,0020 Lansing Ward 1,Governor,,D,Paul Davis,231
Leavenworth,0021 Lansing Ward 2,Governor,,D,Paul Davis,278
Leavenworth,0022 Lansing Ward 3,Governor,,D,Paul Davis,304
Leavenworth,0023 Lansing Ward 4,Governor,,D,Paul Davis,325
Leavenworth,0024 Delaware 1,Governor,,D,Paul Davis,74
Leavenworth,0025 Delaware 2,Governor,,D,Paul Davis,40
Leavenworth,0026 Delaware 3,Governor,,D,Paul Davis,40
Leavenworth,0027 Delaware 4,Governor,,D,Paul Davis,0
Leavenworth,0028 Easton/Easton,Governor,,D,Paul Davis,149
Leavenworth,0029 Basehor City/Fairmount,Governor,,D,Paul Davis,758
Leavenworth,0030 Basehor Twp/Fairmount,Governor,,D,Paul Davis,265
Leavenworth,0031 Glenwood/Fairmount,Governor,,D,Paul Davis,415
Leavenworth,0032 Boling/High Prairie,Governor,,D,Paul Davis,292
Leavenworth,0033 Kickapoo/Kickapoo,Governor,,D,Paul Davis,255
Leavenworth,0034 Reno West 42,Governor,,D,Paul Davis,269
Leavenworth,0035 Reno East 38,Governor,,D,Paul Davis,50
Leavenworth,0036 Linwood/Sherman,Governor,,D,Paul Davis,430
Leavenworth,0037 Stranger/Stranger,Governor,,D,Paul Davis,239
Leavenworth,0038 Walnut/Stranger,Governor,,D,Paul Davis,219
Leavenworth,0039 Tonganoxie North,Governor,,D,Paul Davis,356
Leavenworth,0040 Tonganoxie South,Governor,,D,Paul Davis,290
Leavenworth,0041 Tonganoxie Rural,Governor,,D,Paul Davis,368
Leavenworth,"0042 Ft Leavenworth, Pct 41",Governor,,D,Paul Davis,15
Leavenworth,"0043 Ft Leavenworth, Pct 42",Governor,,D,Paul Davis,2
Leavenworth,0019 Springdale/Alexandria,Governor,,L,Keen Umbehr,17
Leavenworth,0020 Lansing Ward 1,Governor,,L,Keen Umbehr,34
Leavenworth,0021 Lansing Ward 2,Governor,,L,Keen Umbehr,30
Leavenworth,0022 Lansing Ward 3,Governor,,L,Keen Umbehr,28
Leavenworth,0023 Lansing Ward 4,Governor,,L,Keen Umbehr,45
Leavenworth,0024 Delaware 1,Governor,,L,Keen Umbehr,9
Leavenworth,0025 Delaware 2,Governor,,L,Keen Umbehr,0
Leavenworth,0026 Delaware 3,Governor,,L,Keen Umbehr,3
Leavenworth,0027 Delaware 4,Governor,,L,Keen Umbehr,0
Leavenworth,0028 Easton/Easton,Governor,,L,Keen Umbehr,13
Leavenworth,0029 Basehor City/Fairmount,Governor,,L,Keen Umbehr,52
Leavenworth,0030 Basehor Twp/Fairmount,Governor,,L,Keen Umbehr,25
Leavenworth,0031 Glenwood/Fairmount,Governor,,L,Keen Umbehr,39
Leavenworth,0032 Boling/High Prairie,Governor,,L,Keen Umbehr,35
Leavenworth,0033 Kickapoo/Kickapoo,Governor,,L,Keen Umbehr,30
Leavenworth,0034 Reno West 42,Governor,,L,Keen Umbehr,17
Leavenworth,0035 Reno East 38,Governor,,L,Keen Umbehr,5
Leavenworth,0036 Linwood/Sherman,Governor,,L,Keen Umbehr,31
Leavenworth,0037 Stranger/Stranger,Governor,,L,Keen Umbehr,22
Leavenworth,0038 Walnut/Stranger,Governor,,L,Keen Umbehr,5
Leavenworth,0039 Tonganoxie North,Governor,,L,Keen Umbehr,22
Leavenworth,0040 Tonganoxie South,Governor,,L,Keen Umbehr,18
Leavenworth,0041 Tonganoxie Rural,Governor,,L,Keen Umbehr,39
Leavenworth,"0042 Ft Leavenworth, Pct 41",Governor,,L,Keen Umbehr,3
Leavenworth,"0043 Ft Leavenworth, Pct 42",Governor,,L,Keen Umbehr,0
Leavenworth,0019 Springdale/Alexandria,Secretary,,R,Kris Kobach,212
Leavenworth,0020 Lansing Ward 1,Secretary,,R,Kris Kobach,338
Leavenworth,0021 Lansing Ward 2,Secretary,,R,Kris Kobach,504
Leavenworth,0022 Lansing Ward 3,Secretary,,R,Kris Kobach,435
Leavenworth,0023 Lansing Ward 4,Secretary,,R,Kris Kobach,453
Leavenworth,0024 Delaware 1,Secretary,,R,Kris Kobach,134
Leavenworth,0025 Delaware 2,Secretary,,R,Kris Kobach,58
Leavenworth,0026 Delaware 3,Secretary,,R,Kris Kobach,84
Leavenworth,0027 Delaware 4,Secretary,,R,Kris Kobach,3
Leavenworth,0028 Easton/Easton,Secretary,,R,Kris Kobach,248
Leavenworth,0029 Basehor City/Fairmount,Secretary,,R,Kris Kobach,1035
Leavenworth,0030 Basehor Twp/Fairmount,Secretary,,R,Kris Kobach,491
Leavenworth,0031 Glenwood/Fairmount,Secretary,,R,Kris Kobach,658
Leavenworth,0032 Boling/High Prairie,Secretary,,R,Kris Kobach,552
Leavenworth,0033 Kickapoo/Kickapoo,Secretary,,R,Kris Kobach,490
Leavenworth,0034 Reno West 42,Secretary,,R,Kris Kobach,265
Leavenworth,0035 Reno East 38,Secretary,,R,Kris Kobach,59
Leavenworth,0036 Linwood/Sherman,Secretary,,R,Kris Kobach,593
Leavenworth,0037 Stranger/Stranger,Secretary,,R,Kris Kobach,386
Leavenworth,0038 Walnut/Stranger,Secretary,,R,Kris Kobach,265
Leavenworth,0039 Tonganoxie North,Secretary,,R,Kris Kobach,487
Leavenworth,0040 Tonganoxie South,Secretary,,R,Kris Kobach,309
Leavenworth,0041 Tonganoxie Rural,Secretary,,R,Kris Kobach,565
Leavenworth,"0042 Ft Leavenworth, Pct 41",Secretary,,R,Kris Kobach,35
Leavenworth,"0043 Ft Leavenworth, Pct 42",Secretary,,R,Kris Kobach,21
Leavenworth,0019 Springdale/Alexandria,Secretary,,D,Jean Schodorf,75
Leavenworth,0020 Lansing Ward 1,Secretary,,D,Jean Schodorf,178
Leavenworth,0021 Lansing Ward 2,Secretary,,D,Jean Schodorf,208
Leavenworth,0022 Lansing Ward 3,Secretary,,D,Jean Schodorf,268
Leavenworth,0023 Lansing Ward 4,Secretary,,D,Jean Schodorf,269
Leavenworth,0024 Delaware 1,Secretary,,D,Jean Schodorf,55
Leavenworth,0025 Delaware 2,Secretary,,D,Jean Schodorf,23
Leavenworth,0026 Delaware 3,Secretary,,D,Jean Schodorf,28
Leavenworth,0027 Delaware 4,Secretary,,D,Jean Schodorf,0
Leavenworth,0028 Easton/Easton,Secretary,,D,Jean Schodorf,116
Leavenworth,0029 Basehor City/Fairmount,Secretary,,D,Jean Schodorf,587
Leavenworth,0030 Basehor Twp/Fairmount,Secretary,,D,Jean Schodorf,192
Leavenworth,0031 Glenwood/Fairmount,Secretary,,D,Jean Schodorf,332
Leavenworth,0032 Boling/High Prairie,Secretary,,D,Jean Schodorf,240
Leavenworth,0033 Kickapoo/Kickapoo,Secretary,,D,Jean Schodorf,222
Leavenworth,0034 Reno West 42,Secretary,,D,Jean Schodorf,228
Leavenworth,0035 Reno East 38,Secretary,,D,Jean Schodorf,41
Leavenworth,0036 Linwood/Sherman,Secretary,,D,Jean Schodorf,333
Leavenworth,0037 Stranger/Stranger,Secretary,,D,Jean Schodorf,188
Leavenworth,0038 Walnut/Stranger,Secretary,,D,Jean Schodorf,164
Leavenworth,0039 Tonganoxie North,Secretary,,D,Jean Schodorf,271
Leavenworth,0040 Tonganoxie South,Secretary,,D,Jean Schodorf,239
Leavenworth,0041 Tonganoxie Rural,Secretary,,D,Jean Schodorf,307
Leavenworth,"0042 Ft Leavenworth, Pct 41",Secretary,,D,Jean Schodorf,15
Leavenworth,"0043 Ft Leavenworth, Pct 42",Secretary,,D,Jean Schodorf,2
Leavenworth,0019 Springdale/Alexandria,Attorney,,R,Derek Schmidt,209
Leavenworth,0020 Lansing Ward 1,Attorney,,R,Derek Schmidt,324
Leavenworth,0021 Lansing Ward 2,Attorney,,R,Derek Schmidt,503
Leavenworth,0022 Lansing Ward 3,Attorney,,R,Derek Schmidt,445
Leavenworth,0023 Lansing Ward 4,Attorney,,R,Derek Schmidt,454
Leavenworth,0024 Delaware 1,Attorney,,R,Derek Schmidt,134
Leavenworth,0025 Delaware 2,Attorney,,R,Derek Schmidt,55
Leavenworth,0026 Delaware 3,Attorney,,R,Derek Schmidt,86
Leavenworth,0027 Delaware 4,Attorney,,R,Derek Schmidt,3
Leavenworth,0028 Easton/Easton,Attorney,,R,Derek Schmidt,237
Leavenworth,0029 Basehor City/Fairmount,Attorney,,R,Derek Schmidt,1013
Leavenworth,0030 Basehor Twp/Fairmount,Attorney,,R,Derek Schmidt,476
Leavenworth,0031 Glenwood/Fairmount,Attorney,,R,Derek Schmidt,638
Leavenworth,0032 Boling/High Prairie,Attorney,,R,Derek Schmidt,555
Leavenworth,0033 Kickapoo/Kickapoo,Attorney,,R,Derek Schmidt,496
Leavenworth,0034 Reno West 42,Attorney,,R,Derek Schmidt,272
Leavenworth,0035 Reno East 38,Attorney,,R,Derek Schmidt,60
Leavenworth,0036 Linwood/Sherman,Attorney,,R,Derek Schmidt,576
Leavenworth,0037 Stranger/Stranger,Attorney,,R,Derek Schmidt,382
Leavenworth,0038 Walnut/Stranger,Attorney,,R,Derek Schmidt,255
Leavenworth,0039 Tonganoxie North,Attorney,,R,Derek Schmidt,478
Leavenworth,0040 Tonganoxie South,Attorney,,R,Derek Schmidt,310
Leavenworth,0041 Tonganoxie Rural,Attorney,,R,Derek Schmidt,556
Leavenworth,"0042 Ft Leavenworth, Pct 41",Attorney,,R,Derek Schmidt,38
Leavenworth,"0043 Ft Leavenworth, Pct 42",Attorney,,R,Derek Schmidt,21
Leavenworth,0019 Springdale/Alexandria,Attorney,,D,A J Kotich,72
Leavenworth,0020 Lansing Ward 1,Attorney,,D,A J Kotich,185
Leavenworth,0021 Lansing Ward 2,Attorney,,D,A J Kotich,200
Leavenworth,0022 Lansing Ward 3,Attorney,,D,A J Kotich,251
Leavenworth,0023 Lansing Ward 4,Attorney,,D,A J Kotich,259
Leavenworth,0024 Delaware 1,Attorney,,D,A J Kotich,54
Leavenworth,0025 Delaware 2,Attorney,,D,A J Kotich,24
Leavenworth,0026 Delaware 3,Attorney,,D,A J Kotich,26
Leavenworth,0027 Delaware 4,Attorney,,D,A J Kotich,0
Leavenworth,0028 Easton/Easton,Attorney,,D,A J Kotich,115
Leavenworth,0029 Basehor City/Fairmount,Attorney,,D,A J Kotich,574
Leavenworth,0030 Basehor Twp/Fairmount,Attorney,,D,A J Kotich,198
Leavenworth,0031 Glenwood/Fairmount,Attorney,,D,A J Kotich,340
Leavenworth,0032 Boling/High Prairie,Attorney,,D,A J Kotich,228
Leavenworth,0033 Kickapoo/Kickapoo,Attorney,,D,A J Kotich,200
Leavenworth,0034 Reno West 42,Attorney,,D,A J Kotich,222
Leavenworth,0035 Reno East 38,Attorney,,D,A J Kotich,38
Leavenworth,0036 Linwood/Sherman,Attorney,,D,A J Kotich,336
Leavenworth,0037 Stranger/Stranger,Attorney,,D,A J Kotich,191
Leavenworth,0038 Walnut/Stranger,Attorney,,D,A J Kotich,162
Leavenworth,0039 Tonganoxie North,Attorney,,D,A J Kotich,270
Leavenworth,0040 Tonganoxie South,Attorney,,D,A J Kotich,225
Leavenworth,0041 Tonganoxie Rural,Attorney,,D,A J Kotich,303
Leavenworth,"0042 Ft Leavenworth, Pct 41",Attorney,,D,A J Kotich,13
Leavenworth,"0043 Ft Leavenworth, Pct 42",Attorney,,D,A J Kotich,1
Leavenworth,0019 Springdale/Alexandria,Treasurer,,R,Ron Estes,215
Leavenworth,0020 Lansing Ward 1,Treasurer,,R,Ron Estes,337
Leavenworth,0021 Lansing Ward 2,Treasurer,,R,Ron Estes,511
Leavenworth,0022 Lansing Ward 3,Treasurer,,R,Ron Estes,452
Leavenworth,0023 Lansing Ward 4,Treasurer,,R,Ron Estes,471
Leavenworth,0024 Delaware 1,Treasurer,,R,Ron Estes,135
Leavenworth,0025 Delaware 2,Treasurer,,R,Ron Estes,55
Leavenworth,0026 Delaware 3,Treasurer,,R,Ron Estes,90
Leavenworth,0027 Delaware 4,Treasurer,,R,Ron Estes,3
Leavenworth,0028 Easton/Easton,Treasurer,,R,Ron Estes,242
Leavenworth,0029 Basehor City/Fairmount,Treasurer,,R,Ron Estes,1049
Leavenworth,0030 Basehor Twp/Fairmount,Treasurer,,R,Ron Estes,485
Leavenworth,0031 Glenwood/Fairmount,Treasurer,,R,Ron Estes,667
Leavenworth,0032 Boling/High Prairie,Treasurer,,R,Ron Estes,568
Leavenworth,0033 Kickapoo/Kickapoo,Treasurer,,R,Ron Estes,501
Leavenworth,0034 Reno West 42,Treasurer,,R,Ron Estes,287
Leavenworth,0035 Reno East 38,Treasurer,,R,Ron Estes,58
Leavenworth,0036 Linwood/Sherman,Treasurer,,R,Ron Estes,574
Leavenworth,0037 Stranger/Stranger,Treasurer,,R,Ron Estes,392
Leavenworth,0038 Walnut/Stranger,Treasurer,,R,Ron Estes,265
Leavenworth,0039 Tonganoxie North,Treasurer,,R,Ron Estes,482
Leavenworth,0040 Tonganoxie South,Treasurer,,R,Ron Estes,315
Leavenworth,0041 Tonganoxie Rural,Treasurer,,R,Ron Estes,551
Leavenworth,"0042 Ft Leavenworth, Pct 41",Treasurer,,R,Ron Estes,38
Leavenworth,"0043 Ft Leavenworth, Pct 42",Treasurer,,R,Ron Estes,20
Leavenworth,0019 Springdale/Alexandria,Treasurer,,D,Carmen Alldritt,69
Leavenworth,0020 Lansing Ward 1,Treasurer,,D,Carmen Alldritt,177
Leavenworth,0021 Lansing Ward 2,Treasurer,,D,Carmen Alldritt,193
Leavenworth,0022 Lansing Ward 3,Treasurer,,D,Carmen Alldritt,240
Leavenworth,0023 Lansing Ward 4,Treasurer,,D,Carmen Alldritt,241
Leavenworth,0024 Delaware 1,Treasurer,,D,Carmen Alldritt,52
Leavenworth,0025 Delaware 2,Treasurer,,D,Carmen Alldritt,23
Leavenworth,0026 Delaware 3,Treasurer,,D,Carmen Alldritt,20
Leavenworth,0027 Delaware 4,Treasurer,,D,Carmen Alldritt,0
Leavenworth,0028 Easton/Easton,Treasurer,,D,Carmen Alldritt,116
Leavenworth,0029 Basehor City/Fairmount,Treasurer,,D,Carmen Alldritt,538
Leavenworth,0030 Basehor Twp/Fairmount,Treasurer,,D,Carmen Alldritt,196
Leavenworth,0031 Glenwood/Fairmount,Treasurer,,D,Carmen Alldritt,308
Leavenworth,0032 Boling/High Prairie,Treasurer,,D,Carmen Alldritt,214
Leavenworth,0033 Kickapoo/Kickapoo,Treasurer,,D,Carmen Alldritt,204
Leavenworth,0034 Reno West 42,Treasurer,,D,Carmen Alldritt,208
Leavenworth,0035 Reno East 38,Treasurer,,D,Carmen Alldritt,40
Leavenworth,0036 Linwood/Sherman,Treasurer,,D,Carmen Alldritt,336
Leavenworth,0037 Stranger/Stranger,Treasurer,,D,Carmen Alldritt,173
Leavenworth,0038 Walnut/Stranger,Treasurer,,D,Carmen Alldritt,155
Leavenworth,0039 Tonganoxie North,Treasurer,,D,Carmen Alldritt,261
Leavenworth,0040 Tonganoxie South,Treasurer,,D,Carmen Alldritt,222
Leavenworth,0041 Tonganoxie Rural,Treasurer,,D,Carmen Alldritt,309
Leavenworth,"0042 Ft Leavenworth, Pct 41",Treasurer,,D,Carmen Alldritt,13
Leavenworth,"0043 Ft Leavenworth, Pct 42",Treasurer,,D,Carmen Alldritt,2
Leavenworth,0019 Springdale/Alexandria,Insurance,,R,Ken Selzer,198
Leavenworth,0020 Lansing Ward 1,Insurance,,R,Ken Selzer,307
Leavenworth,0021 Lansing Ward 2,Insurance,,R,Ken Selzer,479
Leavenworth,0022 Lansing Ward 3,Insurance,,R,Ken Selzer,428
Leavenworth,0023 Lansing Ward 4,Insurance,,R,Ken Selzer,448
